"","p-value","R-squared","p.valor_beta0","p.valor_B73_PvsB73_noP","p.valor_MICH_noPvsB73_noP","p.valor_MICH_PvsB73_noP","p.valor_Time","p.valor_TimexB73_P","p.valor_TimexMICH_noP","p.valor_TimexMICH_P","p.valor_Time2","p.valor_Time2xB73_P","p.valor_Time2xMICH_noP","p.valor_Time2xMICH_P","p.valor_Time3","p.valor_Time3xB73_P","p.valor_Time3xMICH_noP","p.valor_Time3xMICH_P"
"Zm00001eb233290",2.69480365862837e-08,0.651401686701169,NA,NA,NA,NA,7.71719562013532e-10,NA,NA,NA,NA,1.80936852295705e-05,NA,6.67661756680512e-07,NA,NA,0.000941979941659102,NA
"Zm00001eb233850",1.03009489067944e-08,0.669037970439167,NA,NA,NA,NA,4.54164218070046e-09,6.18400210206194e-08,0.00522140334075748,NA,NA,NA,NA,4.25585599083081e-08,NA,NA,NA,NA
"Zm00001eb234460",2.54978099439762e-09,0.719441739921237,0.00272734348540534,NA,NA,2.75249926216916e-10,0.0414370808065072,3.16408057811714e-07,0.0197449800835872,NA,NA,NA,NA,NA,0.00300158061806167,NA,NA,NA
"Zm00001eb234470",2.21564485821781e-10,0.730756158798747,2.05547808588179e-15,NA,NA,1.31445682163952e-11,NA,1.46042665024448e-07,0.00515950155048008,NA,NA,NA,NA,NA,0.000503209589099522,NA,NA,NA
"Zm00001eb234600",4.10196867853237e-08,0.643392700253847,NA,NA,NA,NA,1.09905201608172e-09,NA,NA,NA,NA,4.10296537639942e-06,NA,NA,NA,NA,0.00111916613423479,7.98693631529923e-07
"Zm00001eb235050",1.76020390978828e-09,0.699072991487494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0441969300571002,NA,0.293853972088395,0.00131651496848186,NA,9.62111912175478e-06
"Zm00001eb235530",7.70428339457302e-08,0.63101585217532,NA,NA,NA,NA,3.30858816455573e-09,NA,NA,NA,NA,1.31848224863487e-06,0.000177031129257538,7.41777829981177e-08,NA,NA,NA,NA
"Zm00001eb235590",4.21911651222603e-09,0.684580764546764,1.0084695038812e-08,6.23640576986018e-07,0.701353573899105,6.99523118290811e-06,NA,NA,NA,NA,NA,NA,NA,NA,0.00438523303703152,NA,NA,NA
"Zm00001eb235710",4.22786914003946e-10,0.746108920474557,NA,NA,NA,NA,0.721053844898496,NA,NA,NA,0.0313896268534594,1.34718480788439e-09,0.000350806667337441,1.23309255116897e-09,NA,NA,NA,NA
"Zm00001eb236550",3.18958899450201e-09,0.689294861683343,NA,NA,NA,NA,NA,NA,NA,NA,7.52149990567162e-11,8.03723785713191e-07,1.47982994193084e-06,4.83230050631742e-09,NA,NA,NA,NA
"Zm00001eb236620",2.45401510668624e-09,0.663830234375202,3.57404295239233e-05,NA,NA,NA,NA,NA,0.028444261786892,NA,NA,NA,NA,NA,NA,2.39908337915924e-05,NA,4.98297102067841e-10
"Zm00001eb237580",1.16857451908462e-08,0.666778541075768,2.61310826504279e-09,0.017049659434357,0.00029236633859513,1.20788257973358e-08,NA,NA,NA,0.00116640461090795,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb238210",3.73056320964357e-10,0.723128275769936,NA,NA,NA,NA,NA,NA,NA,NA,9.24206004235594e-12,NA,NA,NA,NA,8.18411619168195e-10,6.25102825496028e-08,8.18411619168202e-10
"Zm00001eb239020",1.79752128648715e-08,0.658943524420695,0.00155471674243237,NA,NA,NA,6.88253544595848e-10,NA,NA,NA,NA,4.5214529738659e-06,0.00133697165719561,1.94586755663743e-07,NA,NA,NA,NA
"Zm00001eb239210",9.53716253576275e-07,0.608675609784253,4.86023700020321e-09,NA,NA,NA,NA,NA,NA,0.847152836824038,NA,2.40564733988943e-06,NA,0.0257490917987892,1.30327167147995e-07,NA,4.36470444455298e-06,NA
"Zm00001eb239700",5.38452077715841e-08,0.638104462104806,2.00050160000713e-13,NA,NA,NA,NA,8.17937416768437e-09,0.0011700622746039,6.32040799819372e-08,NA,NA,NA,NA,0.00067979533938928,NA,NA,NA
"Zm00001eb240340",2.84337203613781e-07,0.603923178517016,0.000286628265546583,NA,NA,NA,9.47000129607434e-09,1.14372794271718e-05,NA,NA,NA,NA,NA,1.07046174836436e-06,NA,NA,0.00071398568076262,NA
"Zm00001eb240460",1.07599929414635e-08,0.66825878592758,NA,NA,NA,NA,NA,NA,NA,NA,2.22517123335578e-10,2.74943816786238e-07,NA,NA,NA,NA,1.02621439218214e-05,1.77977115299439e-08
"Zm00001eb240650",1.04046280837954e-07,0.624958560461126,NA,NA,NA,NA,2.56458084994976e-08,NA,5.74881721233325e-06,7.81815255262689e-08,NA,NA,NA,NA,NA,0.000184196673292652,NA,NA
"Zm00001eb241410",6.07108547871773e-19,0.905616393015825,NA,NA,0.575196372775489,9.11578668000141e-20,NA,NA,0.00271557633006085,NA,NA,NA,NA,NA,NA,NA,0.0237524579983804,NA
"Zm00001eb241910",4.78981331258686e-09,0.733796471538288,1.73193607399819e-14,0.0397745570355501,0.06313292341387,1.17613412278159e-05,2.50335857940014e-07,NA,0.0302347513065964,NA,NA,NA,NA,NA,NA,0.0123608879527627,NA,NA
"Zm00001eb242060",1.56719480327215e-08,0.66145892018057,0.036939325821574,NA,NA,NA,4.5300973410626e-10,NA,0.00226442505428021,NA,NA,5.63086183109048e-06,NA,1.7807091778627e-07,NA,NA,NA,NA
"Zm00001eb243560",3.28389748976483e-09,0.715459209172839,NA,NA,NA,1.32690409682704e-07,4.98546058774621e-06,NA,0.00694445095632101,NA,NA,0.00019036506833625,NA,NA,4.09813081350663e-05,NA,NA,NA
"Zm00001eb244570",6.23572917752532e-09,0.677873189037964,0.00252719680136759,NA,NA,NA,3.84070065502245e-10,NA,NA,NA,NA,1.05142243038843e-06,NA,3.53530740190035e-07,NA,NA,0.00447995469160744,NA
"Zm00001eb244580",2.22004034111209e-07,0.609213527974162,0.00620657830020883,NA,NA,NA,4.01922466854781e-09,NA,NA,NA,NA,2.33533470042973e-06,9.74676940060714e-05,NA,NA,NA,NA,1.28023569536575e-06
"Zm00001eb245170",9.60482902547429e-10,0.708711060837955,1.01835280518101e-06,NA,NA,NA,NA,NA,NA,NA,2.74689425742113e-11,3.05648493045454e-08,NA,NA,NA,NA,4.56246878173792e-06,1.12351773558432e-09
"Zm00001eb245270",4.43134295141629e-09,0.683746129879845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08230500543027e-10,7.37767283097684e-09,1.86162004977546e-06,7.37767283097686e-09
"Zm00001eb245490",2.75290080939139e-07,0.604618709499307,NA,NA,NA,NA,NA,NA,NA,NA,1.6772726560602e-08,NA,0.00643303044462583,2.45737326793377e-06,NA,1.68481597058939e-06,NA,NA
"Zm00001eb245520",7.44530480343744e-13,0.821097432776467,NA,NA,NA,NA,0.267947223984396,NA,NA,NA,0.0312167811872964,4.52025689913706e-12,6.90235922533227e-07,1.75447354940455e-12,NA,NA,NA,NA
"Zm00001eb245670",3.65744093694218e-09,0.686997444800314,2.31757584947684e-21,NA,NA,4.29162419044847e-09,NA,NA,0.00310815232518706,NA,NA,NA,NA,NA,4.7007179914479e-08,3.72207376528755e-05,NA,NA
"Zm00001eb245810",1.78847242847137e-12,0.791901450486629,NA,NA,NA,NA,5.04078467828173e-14,NA,NA,NA,NA,2.55536305698896e-10,9.46161940999559e-08,6.59964899954566e-12,NA,NA,NA,NA
"Zm00001eb245920",1.87278312759437e-07,0.612806832258334,2.43881042148677e-13,NA,0.0014759953122032,0.000145542767353516,7.16494013225551e-08,NA,NA,NA,NA,NA,NA,NA,NA,0.00459479833288409,NA,NA
"Zm00001eb246480",7.64783389503421e-09,0.643386420579234,2.31780179062365e-09,NA,0.00760220846633819,NA,0.000370180969114794,NA,NA,NA,0.0148334642246825,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb247580",1.74637252078355e-09,0.77033886625318,NA,0.296407445346199,0.799396350704461,0.213284707109658,3.4546641104414e-06,0.000138736066455566,NA,6.06666634319975e-05,NA,NA,0.0128303898329495,NA,NA,NA,NA,NA
"Zm00001eb247770",4.16842370635818e-08,0.643082568482088,NA,NA,NA,NA,1.46162732272967e-09,NA,NA,8.02419889560687e-06,NA,NA,0.00105860915674253,NA,NA,2.29039417056938e-07,NA,NA
"Zm00001eb248810",2.16447058369201e-08,0.655504763381282,2.72565096562123e-09,NA,NA,NA,NA,NA,0.0323680896965015,1.11033708767772e-08,NA,1.77019200216729e-07,NA,NA,0.00197472157340156,NA,NA,NA
"Zm00001eb248820",3.35712629707569e-08,0.647236118868933,0.000945985631930736,0.0267522281419114,0.000560388334879572,9.44614419879936e-09,NA,NA,NA,NA,NA,0.00185307898849309,NA,NA,NA,NA,NA,NA
"Zm00001eb249540",6.57708634575958e-11,0.721330475898362,NA,NA,4.67908418960826e-08,3.15578249530929e-08,NA,NA,NA,0.0061002017136565,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb249670",2.69781866711876e-17,0.897761785088327,NA,NA,0.0173674332363747,NA,NA,NA,0.00596269724697891,NA,NA,NA,0.000888472245611055,NA,NA,NA,5.38218065721712e-05,0.0104337547324328
"Zm00001eb250110",4.25064073695766e-09,0.68445431378766,NA,NA,NA,NA,NA,NA,NA,NA,3.59997086719834e-10,1.22792173158528e-08,0.000156487794165351,1.19883196175848e-08,NA,NA,NA,NA
"Zm00001eb250160",1.51101235724718e-09,0.701532327781273,0.00917880041284267,NA,NA,NA,3.85071464378613e-11,NA,2.07540625545463e-05,NA,NA,4.09105607107538e-08,NA,7.90458692204898e-09,NA,NA,NA,NA
"Zm00001eb250840",2.83681660638744e-11,0.758810185611378,8.18077524363522e-05,NA,NA,NA,NA,NA,0.0341736948048176,4.54601288979143e-10,NA,1.95901183350294e-05,NA,NA,NA,0.00109416261986937,NA,NA
"Zm00001eb251230",1.84580567487684e-07,0.613111736002638,NA,NA,NA,NA,NA,NA,NA,NA,6.79350611780864e-09,4.66149535898595e-07,NA,3.56489117425134e-07,NA,NA,0.000163680412041843,NA
"Zm00001eb251520",1.69325121733748e-08,0.660042122935366,4.38538346484548e-19,NA,0.000371279983268932,2.44093449526086e-05,3.6518789135657e-08,NA,NA,NA,NA,0.0398860423435213,NA,NA,NA,NA,NA,NA
"Zm00001eb251680",7.2275168348413e-09,0.675300746810994,NA,NA,NA,NA,1.1553215096114e-09,NA,NA,NA,NA,1.65776687232987e-08,NA,1.00782437644387e-08,NA,NA,0.000199322529771328,NA
"Zm00001eb251960",1.35359984951576e-10,0.737772465475837,1.45048777398098e-11,0.00254271456699157,5.8436004134597e-07,2.53023240506913e-07,NA,NA,NA,NA,NA,1.9047749736258e-05,NA,NA,NA,NA,NA,NA
"Zm00001eb252000",1.97562868897865e-07,0.611681239083565,2.77137401024962e-12,NA,NA,3.96508972168293e-08,NA,1.91710782380891e-05,0.0333666363654662,NA,NA,NA,NA,NA,0.000108954006872831,NA,NA,NA
"Zm00001eb252380",2.45349788695985e-10,0.753655913634739,NA,NA,NA,NA,0.941977280753537,NA,NA,NA,0.0100131348333597,4.41994009953936e-09,NA,9.45607059047753e-10,NA,NA,4.17435179609144e-05,NA
"Zm00001eb252460",6.89448225064637e-12,0.797783440374594,2.40402285784517e-08,NA,0.0344478078271107,3.40071512934129e-06,0.00118808441891872,NA,NA,0.00793926613586918,0.0299100171668549,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb253170",3.52650137192971e-09,0.657442187540922,6.59286014259765e-18,0.0497783727569797,0.00677003108683245,NA,1.83193890230123e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb253380",1.43768371477998e-09,0.702329314052255,0.0251927817519157,NA,NA,NA,3.32705885750561e-10,3.1730849965214e-07,4.58876453729563e-05,9.33824522043208e-10,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb253960",5.26516288109983e-10,0.717962420868425,NA,NA,NA,NA,NA,NA,NA,NA,1.69968053546124e-11,1.48298971737862e-08,1.48964607079505e-05,1.75948727109597e-09,NA,NA,NA,NA
"Zm00001eb254030",6.53949732527789e-08,0.663625719480786,1.02982943905081e-11,0.0154963506056166,0.685632319816824,2.08198078765316e-05,1.5394524103601e-05,NA,NA,NA,NA,0.197134220700326,NA,NA,NA,NA,NA,NA
"Zm00001eb254480",2.81483176028668e-10,0.727278966411214,NA,NA,NA,NA,NA,NA,NA,NA,3.72334504219583e-11,5.12038014621751e-10,1.42174665884156e-05,4.55517683869938e-10,NA,NA,NA,NA
"Zm00001eb254850",2.40440825339569e-07,0.607516177190605,NA,NA,NA,NA,4.20726239168026e-09,NA,NA,NA,NA,NA,NA,NA,NA,9.28816787502648e-05,0.000508443169926704,1.08287910583536e-05
"Zm00001eb255120",9.89690678276935e-11,0.742133388251788,3.9152002745426e-19,NA,0.00976556856326945,3.54028731163263e-07,7.25394681042175e-11,NA,NA,NA,NA,NA,NA,NA,NA,0.00188292280966474,NA,NA
"Zm00001eb255830",1.39324434794277e-09,0.702831214092538,NA,NA,NA,NA,2.25643312861951e-11,NA,0.000342381033323716,NA,NA,1.95110658458928e-06,NA,1.01364520376112e-07,NA,NA,NA,NA
"Zm00001eb255850",7.58360676692426e-09,0.607360678765977,2.77747176090255e-20,NA,0.0277734594375403,NA,8.29067335128242e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb256350",3.12776648999222e-07,0.60186517256867,9.97155825633746e-07,NA,NA,NA,NA,NA,NA,NA,7.79360103606137e-09,NA,0.000381389409577304,NA,NA,2.00410691306668e-06,NA,6.03951208975314e-07
"Zm00001eb257330",3.38056412294234e-07,0.631002047194083,9.06594136953059e-12,0.860806754632159,0.000758471666772122,NA,NA,0.00103233119122916,NA,4.1727054860537e-08,2.42811839596406e-05,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb258130",1.33063462508155e-09,0.729414197397324,NA,NA,NA,NA,0.860264035500663,NA,NA,NA,0.0238110236509912,8.00061002042736e-10,7.09843403490829e-06,6.33981188159603e-10,NA,NA,NA,NA
"Zm00001eb258150",1.97297185087688e-08,0.657224018559335,NA,NA,NA,NA,5.81297434428549e-09,8.78506179685629e-08,0.0050805530180603,NA,NA,NA,NA,1.27904197117519e-07,NA,NA,NA,NA
"Zm00001eb258250",2.68116239918081e-07,0.605185718193131,1.16905379188562e-06,NA,NA,NA,NA,NA,4.03774222675146e-06,3.94969607548738e-07,1.07999103591415e-07,0.00127641891460496,NA,NA,NA,NA,NA,NA
"Zm00001eb258440",4.21477646748048e-10,0.721309778269712,NA,NA,NA,NA,1.32111242489338e-11,NA,NA,NA,NA,8.51383663710622e-08,0.000203259764615272,1.60410398862088e-08,NA,NA,NA,NA
"Zm00001eb258670",1.60979149171434e-07,0.615974283872365,0.00805900662143738,NA,NA,NA,8.68794557886256e-09,2.15403551964578e-05,0.00525563649538221,NA,NA,NA,NA,4.53680905561941e-07,NA,NA,NA,NA
"Zm00001eb259120",7.67180810767481e-09,0.674254997038087,NA,NA,NA,NA,NA,NA,NA,NA,3.89686380560059e-10,2.59772336756582e-08,0.000153323093268218,NA,NA,NA,NA,2.57028881444462e-08
"Zm00001eb259900",2.43610446124787e-07,0.607236800801712,1.16432416732634e-15,NA,6.06204221421535e-05,3.22311603833682e-06,2.57328714338494e-06,NA,NA,NA,NA,NA,NA,NA,NA,0.00108512008336399,NA,NA
"Zm00001eb260160",2.33812811135927e-09,0.664673296555071,5.63580479574441e-19,NA,0.00126593664503621,2.34325832346056e-05,3.89629438774142e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb260630",5.22720755440896e-15,0.847442496486553,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.94824516813559e-12,NA,NA,6.74884343370139e-17,NA,2.34491557892042e-10,6.14549062324157e-14
"Zm00001eb260710",1.18906000841874e-07,0.622234075041128,NA,NA,NA,NA,NA,NA,NA,NA,5.64608230448771e-09,1.21057246583309e-06,NA,9.36024329257366e-07,NA,NA,0.00170572670666396,NA
"Zm00001eb260810",2.44505039039174e-08,0.653228886157849,0.00291072183144381,NA,NA,NA,4.88830379560255e-10,NA,NA,NA,NA,4.16600041222876e-07,1.56419447148101e-06,7.84909255158371e-08,NA,NA,NA,NA
"Zm00001eb261430",7.23600590172918e-08,0.661707101234697,8.59991708243359e-12,0.338970056980039,0.00231611716737464,NA,2.87748201173183e-05,0.0100803248275868,NA,1.70774969786305e-08,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb261870",5.65990685288474e-08,0.63712608985141,NA,NA,NA,NA,4.51440807251132e-09,NA,NA,NA,NA,1.11701952353057e-05,NA,NA,NA,NA,0.029224658760076,7.31691301243775e-06
"Zm00001eb262970",1.12343769407968e-13,0.820423209708726,6.22969772346747e-06,NA,NA,NA,2.79580827763749e-15,NA,NA,NA,NA,2.29757528007285e-09,NA,2.12940966531071e-10,NA,NA,5.91936809428271e-06,NA
"Zm00001eb263180",5.54560297647581e-08,0.637526606983255,NA,NA,NA,NA,NA,NA,NA,NA,2.19934007718689e-09,9.73094299889159e-08,4.64533073373716e-05,NA,NA,NA,NA,6.48356752280861e-08
"Zm00001eb264460",5.92158694019473e-21,0.902585881377679,NA,NA,5.55820567158011e-16,9.70610195258719e-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb264590",1.32405605426073e-07,0.62002433904894,NA,NA,NA,NA,NA,NA,NA,NA,3.7648480951984e-09,NA,3.97025528156277e-05,NA,NA,1.86576400187644e-07,NA,1.85038283729231e-07
"Zm00001eb264620",6.86140464543406e-08,0.63332417272473,6.65524380933642e-15,6.98200240020799e-08,0.000306336873216987,5.09303074906828e-08,NA,NA,0.025110776338096,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb264670",1.90039462630247e-09,0.697830516927344,NA,NA,NA,NA,2.93625821346873e-10,NA,NA,NA,NA,1.60057775323066e-08,0.00117276932021932,1.36575912756627e-08,NA,NA,NA,NA
"Zm00001eb265080",4.6376314645315e-10,0.719876559976791,3.98470767017408e-22,NA,NA,2.32197489698245e-09,NA,NA,0.0133995778309269,NA,NA,NA,NA,NA,5.53051676821399e-09,3.09773546675283e-05,NA,NA
"Zm00001eb266060",3.46381842378113e-09,0.687912519654857,NA,NA,NA,NA,3.5738807750808e-10,NA,NA,NA,NA,1.6767737438625e-08,0.000145114953761424,6.19414151265485e-09,NA,NA,NA,NA
"Zm00001eb266490",6.09383101689114e-09,0.705478163238956,5.08512213727095e-08,0.520037514963632,9.64016374531009e-05,NA,2.19335045905611e-06,0.00159376895718532,NA,1.21958423339316e-09,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb267210",3.02435976157037e-10,0.726227014952445,0.00125876318928462,NA,NA,NA,1.42137784340004e-11,NA,0.0049930587716642,NA,NA,1.18471491813555e-07,NA,2.51689795601803e-08,NA,NA,NA,NA
"Zm00001eb267410",9.77318663217394e-08,0.626229207395238,NA,NA,NA,NA,3.26689679342563e-09,NA,NA,NA,NA,0.000398862012160542,NA,NA,NA,NA,0.00432983272099593,3.44504597598075e-05
"Zm00001eb267550",4.45552118110303e-08,0.641794225928868,1.04944803692776e-14,NA,0.00894036856098226,4.65759528774356e-08,3.75943262191754e-06,0.000452854220704649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb267770",1.15801337588282e-07,0.652639826783301,8.05976502764373e-06,6.78476198162262e-07,0.0149829815762586,5.72984907268287e-07,0.0273571068824016,NA,NA,NA,NA,NA,0.13126356496275,NA,NA,NA,NA,NA
"Zm00001eb268950",1.40826110949114e-11,0.767671272416501,NA,NA,NA,NA,NA,NA,NA,NA,1.22913185262798e-12,5.73195464361178e-11,7.92339489114573e-06,1.20287955064098e-10,NA,NA,NA,NA
"Zm00001eb269300",1.16635756963738e-08,0.6668126750219,NA,NA,NA,NA,1.46035724131489e-09,4.20602081248001e-07,NA,NA,NA,NA,NA,1.57666166571499e-07,NA,NA,0.00416897974340111,NA
"Zm00001eb270150",4.51139552221691e-08,0.641552629705886,NA,NA,NA,NA,1.25965617961354e-09,NA,NA,8.03823005292245e-07,NA,3.49214400163356e-06,0.000432144067148762,NA,NA,NA,NA,NA
"Zm00001eb270830",2.1526350470678e-11,0.762342674100695,1.70979054674366e-07,NA,0.00523898613108625,1.18051618552377e-12,0.00108909482145484,6.03946891891009e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb270940",1.07078541943759e-11,0.792815248083017,NA,NA,NA,NA,0.334324580676335,NA,NA,NA,0.0493483354025867,1.99861020042008e-11,2.47192085229087e-06,1.02736769675244e-11,NA,NA,NA,NA
"Zm00001eb272020",5.79168897700651e-08,0.636673693699479,NA,NA,NA,NA,1.84991902315702e-09,NA,NA,NA,NA,2.1644063517126e-05,NA,1.73666050314764e-07,NA,NA,0.000279610600688387,NA
"Zm00001eb272640",2.31217861752474e-09,0.694626440514482,NA,NA,NA,NA,NA,NA,NA,NA,3.25203002977069e-11,NA,NA,NA,NA,4.07217321656761e-07,2.97694911344797e-06,1.83816839726341e-08
"Zm00001eb273900",4.17378271975075e-08,0.643057762778429,NA,NA,NA,NA,1.6999494854282e-09,NA,NA,NA,NA,2.41453738552793e-06,0.00240856811176548,6.22946755869417e-07,NA,NA,NA,NA
"Zm00001eb273940",2.98694838534389e-08,0.649457107941886,0.00516974847932427,NA,NA,NA,5.24038553150103e-08,1.96910242117274e-07,0.0301803421436494,2.83378223849748e-07,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb275030",2.25519469294665e-09,0.695036039287439,NA,NA,NA,NA,1.83396224683547e-09,2.60516632244902e-08,0.0139628505141334,NA,NA,NA,NA,2.26671966011637e-08,NA,NA,NA,NA
"Zm00001eb275160",2.54612841061243e-07,0.606292930989577,NA,NA,NA,NA,9.84472312276637e-09,NA,NA,NA,NA,3.84069491006733e-07,0.000396749927956039,1.90957967880828e-06,NA,NA,NA,NA
"Zm00001eb275670",1.21477806993971e-13,0.819674749946482,3.72685118344261e-14,3.61271619257005e-08,0.357574311807899,5.71284936666529e-07,3.93897919021481e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb276970",3.90018707537279e-14,0.786423103264018,NA,NA,9.54935262782682e-08,9.7886417264373e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb277420",2.17310375032775e-07,0.609666857593941,NA,NA,NA,NA,2.47226815770907e-08,NA,NA,NA,NA,1.00418787938645e-06,0.00164061900183933,1.8254005095474e-07,NA,NA,NA,NA
"Zm00001eb277950",4.15848384372625e-08,0.643128657715296,0.0325614622109207,NA,NA,NA,1.22308660962836e-09,NA,NA,NA,NA,5.89926751321027e-06,0.000118459364057678,7.92139788831669e-08,NA,NA,NA,NA
"Zm00001eb278260",5.92783708931964e-08,0.636216397354616,NA,NA,NA,NA,2.63078981438469e-09,NA,0.000424774689794899,NA,NA,8.83307616716216e-08,NA,NA,NA,NA,NA,7.52473786506063e-07
"Zm00001eb278650",2.16016187619934e-11,0.822881285647516,NA,0.062949445780422,0.374008032442593,0.0748047993265921,1.62814465880045e-07,4.1787867320167e-06,0.0180561040018441,4.44668740477571e-06,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb279160",6.87513833336058e-07,0.615873874343893,6.55299431670629e-19,NA,0.00195109545438693,2.87694707326361e-05,NA,5.20857196321643e-05,0.00399281712481637,NA,NA,NA,0.010668289402255,NA,NA,NA,NA,NA
"Zm00001eb279820",1.68908438951337e-08,0.660087340095661,1.3497790570435e-11,NA,0.0172606903007331,7.1459286981312e-10,NA,0.000591760748248266,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00346682453357242
"Zm00001eb280120",2.54950763408049e-12,0.843764206630956,0.0102257036427048,0.239726251888145,0.338396652315458,0.243724060356905,NA,NA,NA,NA,5.49491922823916e-08,5.01210976494977e-06,NA,2.92697171127183e-06,NA,NA,0.00741278929588179,NA
"Zm00001eb280970",9.60242966771667e-07,0.608524069045887,0.00025385981859357,0.78743199108796,0.00352331573788071,NA,4.41401200178538e-05,0.00554720759700264,NA,1.69316718771365e-07,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb280980",1.76904022716654e-07,0.644247863008104,2.17995705166244e-08,NA,NA,0.00959665945137009,NA,NA,NA,2.80619460077012e-06,1.20593899713811e-08,NA,NA,NA,NA,1.57389237530372e-06,1.18495973512055e-05,NA
"Zm00001eb282060",2.41057280235508e-12,0.78856218432197,NA,NA,NA,NA,NA,NA,NA,NA,1.07583590109439e-13,3.68894399338025e-11,5.11964257177459e-07,1.13076260028364e-11,NA,NA,NA,NA
"Zm00001eb284380",1.87657839171398e-07,0.612764270275763,NA,NA,NA,NA,NA,NA,NA,NA,5.06233040109048e-09,NA,NA,3.28251181992499e-06,NA,4.53874250613805e-05,0.000952626121432836,NA
"Zm00001eb285070",1.78112885900548e-07,0.613860192092421,NA,NA,NA,NA,NA,NA,NA,NA,7.08195902474397e-09,5.74124965684231e-07,0.000311719133718008,3.32087335543824e-07,NA,NA,NA,NA
"Zm00001eb285920",2.58753270918144e-07,0.605947664633096,NA,NA,NA,NA,NA,NA,NA,NA,1.57345098509237e-08,3.90334648368008e-07,0.000367304623611624,2.97146244338911e-07,NA,NA,NA,NA
"Zm00001eb286300",8.53712044585701e-09,0.672372876312425,NA,NA,NA,1.62300719837228e-06,0.00251905168950459,NA,0.00102128979355514,NA,NA,0.000243557639435059,NA,NA,NA,NA,NA,NA
"Zm00001eb286310",8.94203146484704e-10,0.709827597773158,NA,NA,NA,2.67197106297911e-06,0.0110571158318812,NA,0.00141107072888895,NA,NA,NA,NA,NA,NA,9.63441068177493e-07,NA,NA
"Zm00001eb286540",1.70723600366648e-10,0.707221667019404,3.06807315274412e-05,NA,0.00815541418491948,1.56281102133488e-11,NA,NA,NA,NA,NA,1.41216920930884e-05,NA,NA,NA,NA,NA,NA
"Zm00001eb286610",6.7561082648008e-09,0.751043339920706,NA,0.839407837258901,0.947114968485344,0.026298382340405,8.23938704341992e-07,NA,NA,6.58444250664193e-06,NA,1.259384373057e-05,0.00583804780497354,NA,NA,NA,NA,NA
"Zm00001eb286710",8.40901367068365e-08,0.629262004413361,1.18680317954451e-23,NA,NA,1.24605327761449e-05,NA,NA,0.0365054753056352,NA,1.74641754843428e-08,NA,NA,NA,NA,0.000795711471352823,NA,NA
"Zm00001eb287130",8.5450753739609e-09,0.672356424482067,NA,NA,NA,NA,3.37801897015571e-10,NA,NA,NA,NA,2.65290172105937e-07,0.000471986785171009,7.41796275300722e-08,NA,NA,NA,NA
"Zm00001eb287890",2.08132072780613e-08,0.656232887394236,NA,NA,NA,NA,7.09127217006556e-10,NA,NA,NA,NA,4.88677067156194e-06,NA,NA,NA,NA,0.00122421876479163,2.20713888267393e-07
"Zm00001eb288130",3.12300808755673e-07,0.601898129512809,NA,NA,NA,NA,1.25215709523e-08,NA,NA,NA,NA,2.49575661422354e-05,NA,1.23477984008539e-06,NA,NA,0.00250959510356763,NA
