gene,p-value,R-squared,p.valor_beta0,p.valor_MICH_noPvsB73_noP,p.valor_Time,p.valor_TimexMICH_noP,p.valor_Time2,p.valor_Time2xMICH_noP,p.valor_Time3,p.valor_Time3xMICH_noP
Zm00001eb089410,1.61E-09,0.695779723,7.63E-19,NA,NA,NA,0.000472315,NA,0.002310149,NA
Zm00001eb089480,5.78E-07,0.618025365,1.16E-09,NA,NA,NA,2.89E-05,NA,NA,NA
Zm00001eb090060,6.87E-17,0.79683147,0.021618329,NA,2.95E-05,NA,NA,NA,NA,0.002903003
Zm00001eb090330,1.82E-35,0.905210663,6.56E-10,NA,4.26E-05,NA,0.003516889,NA,NA,NA
Zm00001eb090350,1.89E-14,0.742744385,1.31E-12,0.000578042,NA,NA,2.13E-05,NA,NA,NA
Zm00001eb090500,1.40E-08,0.749807476,2.69E-05,NA,NA,0.021918541,0.00693941,0.026057948,0.027376081,0.042329817
Zm00001eb090510,5.71E-09,0.667358927,8.28E-24,NA,2.00E-05,NA,NA,NA,NA,NA
Zm00001eb090760,1.36E-07,0.769788856,NA,0.027294356,0.010831934,0.027177957,0.024657154,0.034432687,NA,NA
Zm00001eb090830,6.61E-16,0.756684712,NA,NA,0.003920592,NA,0.007663818,NA,0.025597419,NA
Zm00001eb090880,1.64E-05,0.602500091,0.000346984,NA,NA,NA,0.001371653,NA,NA,0.024715215
Zm00001eb091060,3.43E-25,0.884792154,1.40E-19,0.009829156,NA,NA,5.50E-06,NA,4.48E-05,NA
Zm00001eb091200,1.45E-07,0.629595946,2.33E-13,NA,NA,NA,0.003127376,NA,0.014569724,NA
Zm00001eb091360,5.30E-08,0.650892276,2.91E-17,NA,7.07E-05,NA,NA,NA,NA,NA
Zm00001eb091430,1.81E-05,0.622839348,0.000220898,NA,NA,NA,0.016072532,NA,NA,NA
Zm00001eb092300,1.04E-05,0.610851217,0.001096744,0.005328609,0.014184916,NA,NA,0.002190394,NA,0.003164822
Zm00001eb092540,1.09E-30,0.915232191,6.86E-16,0.012988921,1.16E-05,0.021100383,NA,0.028629285,NA,0.042052408
Zm00001eb092770,1.18E-11,0.749538187,0.030098519,NA,8.89E-05,NA,NA,NA,NA,0.019868529
Zm00001eb092880,6.70E-11,0.676723319,2.55E-11,NA,NA,NA,6.04E-05,NA,NA,NA
Zm00001eb093090,3.28E-10,0.723149963,1.29E-17,NA,4.73E-06,0.006209558,NA,NA,NA,NA
Zm00001eb093210,2.21E-10,0.739673636,6.38E-08,NA,0.000392234,0.044499762,NA,NA,0.03453418,NA
Zm00001eb093260,3.94E-05,0.634221622,5.41E-20,0.00329922,NA,0.006325624,0.002225856,0.02738174,NA,NA
Zm00001eb093270,2.50E-08,0.673282371,5.17E-26,NA,NA,0.047577611,1.48E-05,NA,NA,NA
Zm00001eb093430,1.77E-09,0.669242212,0.00082635,NA,0.000782968,NA,0.008263109,NA,NA,NA
Zm00001eb093580,8.88E-10,0.732624025,7.39E-12,NA,NA,NA,0.003081995,0.046572281,0.024606074,NA
Zm00001eb093710,4.09E-07,0.632630911,1.79E-08,NA,NA,NA,0.004284595,NA,0.017801243,NA
Zm00001eb093890,1.24E-06,0.616310812,7.99E-16,NA,0.001370437,NA,NA,NA,0.026226306,NA
Zm00001eb093910,1.04E-09,0.713054025,6.54E-16,0.000501633,NA,NA,0.002035723,NA,0.003944456,NA
Zm00001eb094200,3.77E-06,0.613050937,NA,NA,0.000368192,NA,0.00192481,NA,NA,NA
Zm00001eb094390,7.69E-08,0.635863414,5.00E-20,NA,3.78E-05,NA,NA,NA,NA,NA
Zm00001eb094680,3.30E-08,0.637253104,1.64E-09,NA,0.000185457,0.000173649,NA,NA,NA,NA
Zm00001eb094710,4.25E-08,0.603188108,0.000121244,NA,3.22E-06,NA,NA,NA,NA,NA
Zm00001eb094750,3.68E-09,0.694141813,6.55E-21,NA,NA,NA,8.28E-06,NA,NA,NA
Zm00001eb094970,1.79E-07,0.653060751,1.67E-17,NA,NA,NA,0.001089052,NA,0.004319497,NA
Zm00001eb095020,1.32E-10,0.733639293,2.76E-15,NA,3.20E-06,NA,NA,NA,NA,NA
Zm00001eb095030,3.62E-12,0.760843273,2.05E-20,NA,NA,NA,4.97E-05,NA,0.000257267,NA
Zm00001eb095040,2.00E-05,0.602564998,3.84E-13,NA,NA,NA,0.000297541,0.017450058,NA,NA
Zm00001eb095480,2.07E-07,0.634868942,1.21E-06,NA,0.00233609,NA,0.015449736,NA,NA,NA
Zm00001eb095750,1.61E-10,0.776481446,1.14E-09,NA,0.00022838,0.045722282,NA,NA,0.019916466,NA
Zm00001eb096280,2.39E-07,0.601805779,2.14E-11,NA,4.02E-05,NA,NA,NA,NA,NA
Zm00001eb096480,3.22E-09,0.730678934,6.08E-16,NA,1.36E-05,NA,NA,NA,NA,0.035295657
Zm00001eb096490,5.18E-10,0.670115523,0.004042689,NA,NA,NA,0.003764855,NA,0.025995211,NA
Zm00001eb096530,9.80E-09,0.668739271,5.52E-17,NA,1.53E-05,NA,NA,NA,NA,NA
Zm00001eb096620,2.68E-07,0.666802239,3.98E-11,6.46E-05,NA,NA,0.0120409,NA,0.012995366,NA
Zm00001eb096820,3.05E-08,0.632810981,NA,NA,0.000245369,NA,0.001348534,NA,NA,NA
Zm00001eb096870,2.27E-17,0.827773225,2.32E-27,NA,NA,NA,1.22E-07,0.0076617,NA,NA
Zm00001eb096950,3.46E-06,0.645553085,4.19E-17,NA,0.000720971,NA,0.000250021,0.016130221,NA,NA
Zm00001eb096960,5.29E-05,0.603570748,0.017225518,NA,0.001607776,NA,0.00220246,NA,0.002584842,NA
Zm00001eb096990,1.05E-05,0.617481072,2.63E-15,NA,0.000197565,NA,NA,0.043019892,NA,NA
Zm00001eb097050,5.13E-07,0.639181209,1.52E-07,NA,8.79E-05,0.041218938,NA,NA,NA,NA
Zm00001eb097100,4.18E-07,0.660831828,8.37E-06,NA,0.00919964,NA,0.020002254,NA,0.031094865,NA
Zm00001eb097120,5.16E-14,0.796743835,2.80E-07,NA,1.52E-06,0.004966262,NA,NA,NA,NA
Zm00001eb097160,1.35E-06,0.663750307,5.03E-17,NA,NA,NA,0.00276596,0.016778399,0.012862852,NA
Zm00001eb097240,9.03E-15,0.785747675,1.25E-12,NA,4.67E-05,NA,NA,NA,0.006930812,NA
Zm00001eb097330,7.15E-07,0.623909208,3.55E-05,NA,0.004576035,NA,0.027952742,NA,NA,NA
Zm00001eb097370,3.92E-10,0.743549284,2.47E-10,NA,3.31E-05,0.002848613,2.81E-05,NA,NA,NA
Zm00001eb097580,2.86E-22,0.845026018,2.26E-08,2.68E-06,6.85E-06,3.25E-06,5.58E-06,3.92E-06,NA,NA
Zm00001eb097650,1.79E-06,0.626488609,1.65E-13,NA,0.000116328,NA,NA,NA,NA,0.017622983
Zm00001eb097730,1.04E-34,0.876051302,0.01982863,NA,NA,NA,0.000156322,0.001045529,0.006073199,NA
Zm00001eb097780,9.30E-09,0.733266179,2.25E-12,NA,NA,NA,0.005357196,NA,0.038020796,0.005331827
Zm00001eb097860,0.000115859,0.603932051,0.000536202,0.003293971,0.016788967,0.002142731,NA,0.006855952,NA,NA
Zm00001eb097980,1.61E-11,0.761887465,4.67E-19,NA,NA,NA,0.003510832,NA,0.023428638,NA
Zm00001eb098070,6.38E-25,0.901644463,4.20E-09,0.006085729,NA,0.002794393,0.006198204,0.001598908,0.02348144,0.001156862
Zm00001eb098100,1.20E-10,0.750262197,5.66E-09,NA,NA,0.037913525,0.000942824,NA,0.006994643,NA
Zm00001eb098110,4.60E-09,0.69198075,0.000223911,NA,NA,NA,2.18E-05,0.000875443,NA,NA
Zm00001eb098120,7.84E-09,0.7117986,0.043255953,NA,0.047765978,0.026481913,0.036862618,NA,0.038441534,NA
Zm00001eb098340,2.07E-11,0.71930033,1.50E-08,NA,0.000420911,NA,0.001429916,NA,0.003483072,NA
Zm00001eb098550,0.000211382,0.696371198,0.005152566,0.009406731,0.006543742,0.005059074,0.003557302,0.003720133,0.00249605,0.003131556
Zm00001eb098610,1.04E-07,0.658750726,4.01E-11,NA,0.00018919,NA,0.00091033,NA,NA,NA
Zm00001eb098700,7.23E-07,0.617567801,1.05E-09,NA,0.000209839,NA,NA,NA,0.00219779,NA
Zm00001eb098710,1.73E-15,0.839837274,0.002338202,0.042705244,0.000888442,0.03733074,0.000988182,0.029154825,NA,NA
Zm00001eb098860,7.34E-06,0.602882849,4.80E-07,NA,0.004698653,NA,0.001687003,NA,NA,0.011168168
Zm00001eb098940,1.43E-09,0.635987846,0.000554698,NA,NA,NA,0.000165027,0.006375245,NA,NA
Zm00001eb098970,1.96E-14,0.794273096,2.88E-25,NA,NA,NA,4.60E-07,0.009783613,NA,NA
Zm00001eb099200,4.22E-09,0.632412933,NA,NA,NA,NA,0.006578539,NA,0.025363091,NA
Zm00001eb099420,6.43E-07,0.630101627,3.72E-10,0.001561135,NA,0.014390771,0.024771544,0.034684094,NA,NA
Zm00001eb099430,8.81E-10,0.722752926,0.009869141,NA,NA,NA,8.49E-05,0.020544227,NA,NA
Zm00001eb099440,1.61E-07,0.663835662,3.32E-21,NA,NA,NA,2.56E-05,0.02521426,NA,NA
Zm00001eb099470,4.35E-08,0.67538969,1.64E-07,NA,0.000177195,NA,NA,NA,0.004363038,NA
Zm00001eb099610,7.13E-16,0.828714651,2.05E-07,NA,NA,0.004078113,0.000129249,NA,0.001178849,NA
Zm00001eb099790,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb099810,2.18E-10,0.730983097,NA,NA,0.00302467,NA,0.037236176,NA,NA,NA
Zm00001eb099910,1.69E-06,0.622478408,7.42E-11,NA,0.003962804,NA,0.022799379,NA,NA,NA
Zm00001eb099980,4.22E-14,0.792585718,6.68E-07,NA,3.74E-06,NA,NA,NA,NA,0.003344143
Zm00001eb100020,3.11E-07,0.686296375,4.29E-20,NA,NA,NA,0.00549623,0.005792374,NA,0.034232244
Zm00001eb100140,9.11E-24,0.869799073,7.54E-25,NA,NA,NA,1.19E-08,0.006541216,NA,NA
Zm00001eb100180,4.22E-14,0.768933785,4.95E-11,NA,2.67E-06,NA,NA,NA,NA,0.010768911
Zm00001eb100190,7.76E-07,0.671492481,5.92E-16,NA,NA,NA,0.000138593,NA,NA,0.02863082
Zm00001eb100250,2.07E-06,0.636376395,9.20E-11,NA,0.000208825,NA,NA,NA,NA,0.042881972
Zm00001eb100710,6.13E-06,0.627878808,0.007522948,NA,NA,NA,0.005099841,0.015893789,0.016722033,NA
Zm00001eb100770,2.03E-10,0.715177901,4.84E-08,NA,NA,NA,0.003542709,NA,0.025588158,NA
Zm00001eb100820,1.56E-10,0.786154814,4.97E-07,NA,NA,0.022224004,0.003000448,NA,0.020814076,NA
Zm00001eb100830,8.90E-09,0.665057115,4.56E-24,NA,NA,NA,1.40E-05,NA,NA,NA
Zm00001eb100930,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb101090,7.64E-09,0.722951115,4.23E-19,NA,NA,NA,2.62E-05,0.03951301,NA,NA
Zm00001eb101180,2.03E-06,0.620543631,2.76E-08,NA,NA,NA,0.007306141,NA,0.028564667,NA
Zm00001eb101230,7.75E-09,0.678880792,7.60E-08,NA,0.000911233,NA,0.004576859,NA,NA,NA
Zm00001eb101350,1.41E-42,0.918342254,3.87E-09,0.011107872,NA,NA,4.33E-06,NA,NA,0.001688431
Zm00001eb101450,2.23E-07,0.647358812,2.17E-09,NA,0.005008953,NA,0.036744989,NA,NA,NA
Zm00001eb101530,6.33E-08,0.612035433,6.90E-23,NA,NA,NA,NA,NA,3.21E-05,NA
Zm00001eb101640,1.50E-12,0.747435516,9.49E-19,NA,NA,NA,1.59E-06,NA,NA,NA
Zm00001eb101660,8.70E-19,0.830853265,2.23E-24,0.00020581,NA,NA,1.14E-06,NA,NA,NA
Zm00001eb101700,5.38E-07,0.614558992,3.21E-15,NA,NA,NA,0.001035891,NA,0.003776956,NA
Zm00001eb101710,9.45E-17,0.824000216,1.46E-23,NA,NA,NA,1.54E-07,0.001973763,NA,NA
Zm00001eb101850,1.44E-07,0.684697485,NA,NA,0.000735076,NA,0.006425737,NA,NA,NA
Zm00001eb101980,7.45E-07,0.608520319,3.45E-09,NA,6.51E-05,NA,NA,NA,NA,NA
Zm00001eb102000,2.92E-06,0.61065569,1.86E-08,NA,0.000277931,NA,0.000957546,NA,NA,NA
Zm00001eb102100,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb102150,4.93E-05,0.658621206,1.31E-05,NA,0.002190041,0.001571794,0.002294181,NA,0.002785591,NA
Zm00001eb102160,4.08E-12,0.73935357,NA,NA,5.11E-06,NA,NA,NA,NA,NA
Zm00001eb102240,1.16E-09,0.660273447,NA,NA,6.48E-05,NA,0.000409285,NA,NA,NA
Zm00001eb102260,2.46E-14,0.753421453,5.94E-11,NA,NA,NA,0.00435942,NA,0.043186102,NA
Zm00001eb102370,4.64E-13,0.817734829,1.16E-06,NA,NA,NA,0.000148573,0.044120348,0.000666721,0.044709744
Zm00001eb102410,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb102600,9.49E-10,0.723761645,1.94E-12,NA,0.002690961,NA,0.02682545,NA,NA,NA
Zm00001eb102640,3.78E-05,0.612289999,2.81E-10,0.042437884,NA,NA,0.00300372,NA,0.00521004,NA
Zm00001eb102830,4.42E-08,0.731036476,4.07E-15,NA,NA,NA,0.007311048,0.024019346,0.044427329,NA
Zm00001eb102880,2.28E-08,0.674714277,NA,NA,0.000264559,NA,0.002013597,NA,NA,NA
Zm00001eb102890,4.64E-07,0.733570155,0.000178081,0.0112527,NA,0.001134136,0.002159404,0.000941911,NA,NA
Zm00001eb102950,0.000557134,0.629771823,0.001006516,NA,0.041962398,NA,NA,NA,NA,NA
Zm00001eb103040,1.36E-13,0.833177345,1.94E-06,0.006019356,0.001720554,NA,0.008321276,0.007420952,NA,0.007661498
Zm00001eb103070,1.66E-07,0.633810534,2.01E-08,NA,0.003797244,NA,0.026913731,NA,NA,NA
Zm00001eb103260,3.35E-08,0.680001632,3.56E-19,NA,NA,NA,0.006881262,NA,0.033264395,NA
Zm00001eb103330,3.30E-12,0.751495062,NA,NA,NA,NA,0.002325881,NA,0.012338305,NA
Zm00001eb103380,1.86E-09,0.711414373,6.41E-11,NA,0.00065513,NA,0.006791514,NA,NA,NA
Zm00001eb103480,2.04E-08,0.736260002,1.36E-07,NA,NA,NA,6.07E-05,NA,NA,0.049050881
Zm00001eb103560,2.61E-06,0.659477907,4.48E-16,0.005881702,NA,0.00641606,0.024116951,0.011012953,NA,NA
Zm00001eb103570,2.28E-12,0.809143481,1.76E-11,0.001700388,NA,0.000628142,0.008806051,0.000286432,0.002539956,NA
Zm00001eb103610,5.15E-06,0.61644496,2.51E-11,NA,0.001627471,NA,0.007098353,NA,NA,NA
Zm00001eb103840,1.77E-07,0.669384902,1.01E-10,NA,NA,0.012195966,9.77E-05,NA,NA,NA
Zm00001eb103880,2.09E-05,0.600844996,8.97E-13,NA,0.000495161,0.023578354,NA,NA,NA,NA
Zm00001eb103900,4.24E-07,0.612869166,6.60E-18,NA,4.97E-05,NA,NA,NA,NA,NA
Zm00001eb103980,8.77E-10,0.681139727,1.16E-08,NA,5.35E-06,NA,NA,NA,NA,NA
Zm00001eb104070,1.09E-07,0.668357247,8.61E-16,NA,4.52E-05,NA,NA,NA,NA,0.024686762
Zm00001eb104080,1.34E-27,0.882986648,4.84E-06,NA,0.043591568,0.000174995,NA,NA,NA,NA
Zm00001eb104250,5.65E-06,0.769196888,0.023558595,0.002828557,0.001270408,0.008774252,0.002141291,0.022792866,0.00333646,0.046973441
Zm00001eb104430,9.96E-07,0.612471499,4.04E-09,NA,0.002352017,NA,0.013126957,NA,NA,NA
Zm00001eb104540,1.70E-10,0.752232864,4.17E-06,NA,0.015043216,NA,0.027288442,NA,0.031847079,NA
Zm00001eb104630,1.30E-06,0.676118649,5.43E-11,NA,NA,NA,0.004022907,NA,0.021373949,0.045656839
Zm00001eb104960,2.38E-06,0.643669071,4.46E-16,NA,0.000122967,NA,NA,NA,NA,0.049156055
Zm00001eb105070,1.63E-10,0.75373466,1.82E-14,NA,NA,NA,0.004253233,0.020754667,0.035341537,NA
Zm00001eb105130,9.22E-16,0.800862625,1.09E-13,NA,7.57E-06,NA,7.81E-05,NA,NA,NA
Zm00001eb105190,2.24E-09,0.766301996,0.000229236,NA,0.024421554,0.030344066,0.012868858,NA,0.011707259,NA
Zm00001eb105520,1.51E-05,0.686887679,NA,NA,0.045684377,0.021294397,0.038681928,NA,0.026301769,0.01048643
Zm00001eb105580,7.70E-21,0.852910418,8.06E-13,NA,NA,NA,0.000195662,NA,0.00328569,NA
Zm00001eb105640,5.37E-11,0.671126003,1.83E-20,NA,NA,NA,5.48E-06,NA,NA,NA
Zm00001eb105850,3.29E-06,0.600152602,7.11E-14,NA,0.006038866,NA,0.032095746,NA,NA,NA
Zm00001eb106070,5.42E-18,0.806890944,4.40E-11,NA,7.00E-05,NA,NA,NA,NA,0.020941738
Zm00001eb106090,7.90E-50,0.924623894,0.002494,NA,0.003390693,NA,0.001844453,0.000256201,0.001934621,0.000824424
Zm00001eb106210,3.02E-09,0.736473809,4.99E-07,0.031001758,NA,NA,0.000938008,NA,0.003525585,NA
Zm00001eb106240,4.80E-09,0.696729776,9.69E-19,NA,9.51E-05,NA,0.000482349,NA,NA,NA
Zm00001eb106250,4.70E-08,0.665512629,5.06E-13,NA,0.000873002,NA,0.005708396,NA,NA,NA
Zm00001eb106320,7.01E-10,0.691864193,6.38E-08,NA,0.000226007,NA,0.002075502,NA,NA,NA
Zm00001eb106370,1.17E-19,0.848099786,1.14E-09,NA,NA,NA,2.23E-05,0.014397674,0.000311762,NA
Zm00001eb106380,1.30E-13,0.716097938,0.003863441,NA,0.018765581,NA,0.00754019,NA,0.006070624,NA
Zm00001eb106420,1.42E-06,0.622886116,1.66E-13,NA,0.00013556,NA,0.000345222,NA,NA,NA
Zm00001eb106430,5.04E-30,0.895956515,4.20E-22,NA,NA,0.011040821,0.001015013,NA,0.039126034,NA
Zm00001eb106490,2.16E-09,0.70991069,1.42E-20,NA,NA,NA,0.00025418,NA,0.001086236,NA
Zm00001eb106620,8.03E-08,0.650613937,1.08E-10,NA,NA,NA,NA,NA,0.000667787,NA
Zm00001eb106810,1.07E-15,0.774163802,2.20E-25,NA,NA,NA,1.73E-07,NA,NA,NA
Zm00001eb106820,3.22E-11,0.699198213,9.07E-20,NA,NA,NA,1.70E-06,0.042068458,NA,NA
Zm00001eb106830,8.09E-09,0.666731924,9.59E-21,NA,NA,NA,NA,NA,0.000121198,0.001652645
Zm00001eb106840,9.55E-08,0.672391405,7.62E-13,NA,NA,NA,5.85E-05,0.032638159,NA,NA
Zm00001eb106920,9.59E-08,0.675343808,4.70E-19,NA,NA,NA,0.003500235,NA,0.015670838,NA
Zm00001eb106950,6.32E-11,0.718768266,1.02E-14,NA,NA,NA,1.14E-05,0.009582766,NA,NA
Zm00001eb107010,4.36E-12,0.745594937,5.95E-18,NA,NA,NA,2.47E-06,NA,NA,NA
Zm00001eb107080,1.04E-21,0.886305137,1.16E-15,NA,NA,0.041144048,0.004541809,0.033147123,0.027417268,0.037357964
Zm00001eb107270,6.43E-09,0.635697573,7.37E-08,NA,0.003494995,NA,0.022356561,NA,NA,NA
Zm00001eb107290,2.68E-07,0.736331644,7.43E-09,NA,NA,0.011933048,0.012906511,0.015652761,0.042946916,0.022970128
Zm00001eb107520,4.70E-06,0.606741907,6.62E-24,NA,0.000115688,0.046105886,NA,NA,NA,NA
Zm00001eb107560,9.40E-12,0.748447543,6.57E-28,NA,NA,0.010257856,1.46E-06,NA,NA,NA
Zm00001eb107890,3.63E-08,0.693591507,0.000553053,NA,0.001128002,NA,0.007539304,NA,NA,NA
Zm00001eb107920,1.08E-06,0.627762014,1.02E-10,NA,0.000853223,NA,0.004156444,NA,NA,NA
Zm00001eb108350,3.72E-18,0.787524326,0.012246797,NA,0.00025733,NA,0.00189653,NA,NA,NA
Zm00001eb108390,3.85E-08,0.709101422,1.62E-18,NA,NA,NA,0.004112394,NA,0.027539028,0.046853702
Zm00001eb108400,8.87E-10,0.696356032,1.63E-06,NA,0.001384048,NA,0.015844326,NA,NA,NA
Zm00001eb108640,9.22E-12,0.779059004,1.59E-09,NA,0.000351884,NA,0.006894267,NA,NA,0.034057619
Zm00001eb108800,1.32E-12,0.732159972,0.00183065,NA,NA,NA,0.000217024,0.002992275,0.001066198,0.007099577
Zm00001eb108840,2.25E-06,0.698674146,1.58E-06,NA,0.044291251,NA,0.04334948,0.000238487,0.034358908,NA
Zm00001eb108970,8.83E-10,0.717784035,0.000255836,0.001768534,3.35E-05,NA,9.50E-05,NA,NA,NA
Zm00001eb109040,5.54E-08,0.684059584,7.03E-06,NA,6.08E-05,NA,0.000186112,NA,NA,NA
Zm00001eb109110,8.14E-16,0.80313833,1.92E-12,NA,9.63E-05,NA,0.001946725,NA,NA,NA
Zm00001eb109370,6.78E-11,0.776898641,7.44E-09,NA,NA,NA,0.003726896,0.000592481,0.016286359,0.001697818
Zm00001eb109410,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb109480,3.75E-08,0.637703785,3.07E-11,NA,2.19E-05,NA,NA,NA,NA,NA
Zm00001eb109500,2.42E-06,0.626002153,7.62E-15,NA,NA,NA,9.73E-05,0.021658355,NA,NA
Zm00001eb109570,8.91E-09,0.738930678,3.26E-13,NA,NA,0.039308586,0.003030383,NA,0.017472948,NA
Zm00001eb109800,1.53E-11,0.748297761,3.78E-12,NA,NA,NA,6.88E-06,NA,NA,0.001892842
Zm00001eb109860,4.13E-06,0.606775933,2.48E-15,NA,NA,0.021737773,0.003585425,NA,NA,NA
Zm00001eb109880,8.34E-07,0.656373922,2.51E-08,NA,0.002435147,NA,0.014385131,NA,NA,NA
Zm00001eb110010,1.87E-07,0.678613748,2.58E-06,NA,0.001077163,0.046399472,0.007405629,NA,NA,NA
Zm00001eb110040,1.07E-06,0.630801707,NA,NA,NA,NA,0.001061399,NA,0.00190913,NA
Zm00001eb110130,6.98E-11,0.800507538,0.001389536,0.049993344,NA,0.026741887,0.001410518,NA,0.003350328,0.049822467
Zm00001eb110200,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb110370,4.21E-07,0.654862362,4.25E-16,NA,6.23E-05,NA,NA,NA,NA,0.01270658
Zm00001eb110390,1.59E-07,0.647996165,2.21E-11,NA,0.003872033,NA,0.026401371,NA,NA,NA
Zm00001eb110600,2.46E-06,0.607269448,6.09E-11,NA,0.006026595,NA,0.033238406,NA,NA,NA
Zm00001eb110910,3.46E-09,0.70545447,5.57E-11,NA,0.000280553,NA,0.002063763,NA,NA,NA
Zm00001eb111020,2.75E-07,0.617566696,3.72E-19,NA,7.51E-05,NA,NA,NA,NA,NA
Zm00001eb111350,3.36E-25,0.843382681,1.78E-09,NA,NA,NA,NA,NA,9.99E-07,3.66E-05
Zm00001eb111510,6.92E-07,0.609029211,2.30E-15,NA,NA,NA,0.009843629,NA,0.039319226,NA
Zm00001eb111570,9.76E-10,0.806549817,1.14E-08,0.015360699,NA,0.005089313,0.003311418,0.002349556,0.005688962,0.001435052
Zm00001eb111610,2.40E-20,0.824360148,4.99E-07,NA,NA,NA,0.00013869,NA,0.00210562,NA
Zm00001eb111620,8.28E-08,0.698715804,2.20E-10,NA,0.002209325,NA,0.00061653,0.000273478,NA,NA
Zm00001eb111630,2.30E-10,0.715219408,4.10E-22,NA,NA,NA,6.56E-06,NA,NA,NA
Zm00001eb111790,5.92E-06,0.628295665,1.80E-06,NA,0.000203522,NA,0.000377028,NA,NA,NA
Zm00001eb111800,9.69E-07,0.631886539,5.36E-13,NA,NA,NA,0.006582305,NA,0.026580224,NA
Zm00001eb111980,2.26E-24,0.863453823,8.95E-21,NA,1.13E-08,NA,NA,NA,NA,NA
Zm00001eb112060,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb112080,1.50E-11,0.72013678,9.30E-23,NA,NA,NA,2.85E-06,NA,NA,NA
Zm00001eb112170,8.55E-10,0.683133561,1.91E-13,NA,1.94E-05,NA,NA,NA,NA,NA
Zm00001eb112180,2.59E-10,0.705177413,1.38E-10,NA,NA,NA,0.000217737,NA,0.000821274,NA
Zm00001eb112200,1.80E-07,0.626498702,0.004540219,0.035455272,NA,NA,NA,NA,0.001537411,NA
Zm00001eb112260,2.51E-13,0.755774604,2.58E-26,NA,9.05E-07,NA,NA,NA,NA,NA
Zm00001eb112510,6.25E-09,0.667680465,2.87E-06,NA,NA,NA,0.005111744,NA,0.016567409,NA
Zm00001eb112560,1.85E-06,0.667923782,3.12E-15,0.046467377,NA,NA,0.000295975,NA,NA,NA
Zm00001eb112590,8.40E-11,0.712338167,4.46E-06,NA,NA,NA,0.0001413,NA,0.000766535,NA
Zm00001eb113210,9.64E-08,0.607952818,0.000180164,NA,3.68E-05,NA,NA,NA,NA,NA
Zm00001eb113220,2.95E-07,0.632281644,NA,NA,0.00016828,NA,0.000683612,NA,NA,NA
Zm00001eb113240,5.20E-11,0.738860902,2.25E-10,NA,0.0018837,NA,0.024100373,NA,NA,NA
Zm00001eb113350,3.15E-13,0.741294507,1.95E-26,NA,NA,NA,6.90E-07,NA,NA,NA
Zm00001eb113380,7.05E-15,0.774325529,3.51E-15,NA,NA,NA,1.22E-06,0.001310673,NA,NA
Zm00001eb113580,1.84E-13,0.756115237,0.000134677,NA,NA,NA,0.000840593,0.029822679,0.008198497,NA
Zm00001eb113610,2.00E-11,0.702490732,8.36E-26,NA,NA,NA,3.22E-06,NA,NA,NA
Zm00001eb113620,3.46E-08,0.700871486,0.000185865,NA,0.000286492,NA,NA,0.006507322,NA,0.001630216
Zm00001eb113900,1.87E-09,0.694343908,3.01E-17,NA,NA,NA,0.006994027,NA,0.039454953,NA
Zm00001eb113940,7.28E-10,0.722408376,NA,NA,NA,NA,NA,NA,0.000258132,0.040123294
Zm00001eb114030,6.72E-08,0.662474175,1.73E-08,NA,0.003550509,NA,0.027796004,NA,NA,NA
Zm00001eb114120,7.90E-10,0.748607888,0.0008754,NA,0.001717105,NA,0.02176157,NA,NA,NA
Zm00001eb114130,5.57E-28,0.848000553,4.82E-09,NA,NA,NA,3.64E-08,4.89E-05,NA,NA
Zm00001eb114160,1.72E-18,0.822358344,5.91E-15,NA,NA,NA,2.48E-05,NA,0.000180178,NA
Zm00001eb114170,2.31E-28,0.887620878,8.37E-16,NA,1.30E-05,NA,NA,NA,0.00940596,NA
Zm00001eb114370,9.51E-11,0.695794807,1.74E-18,0.043733823,NA,NA,5.54E-06,NA,NA,NA
Zm00001eb114560,9.28E-11,0.75994886,NA,2.62E-05,0.000361329,NA,0.000402589,NA,NA,NA
Zm00001eb114610,1.43E-11,0.744736785,4.82E-11,NA,NA,NA,4.89E-07,0.002918558,NA,NA
Zm00001eb114700,1.46E-16,0.802943764,6.35E-09,NA,NA,NA,0.001260676,0.002800018,0.024282506,NA
Zm00001eb114790,1.41E-13,0.746772837,3.58E-25,NA,NA,NA,8.01E-07,NA,NA,NA
Zm00001eb114860,6.93E-07,0.620555732,4.23E-26,NA,NA,NA,8.15E-05,NA,NA,NA
