gene,p-value,R-squared,p.valor_beta0,p.valor_MICH_noPvsB73_noP,p.valor_Time,p.valor_TimexMICH_noP,p.valor_Time2,p.valor_Time2xMICH_noP,p.valor_Time3,p.valor_Time3xMICH_noP
Zm00001eb141550,1.63E-15,0.798032215,1.30E-24,NA,NA,0.002738447,2.29E-07,NA,NA,NA
Zm00001eb142150,1.09E-18,0.791735402,NA,NA,NA,NA,1.45E-05,0.00204881,NA,NA
Zm00001eb142360,0.000127556,0.600286674,0.03957425,NA,NA,NA,0.032715982,0.017609088,NA,0.019033519
Zm00001eb142500,5.74E-11,0.716115076,1.01E-14,NA,NA,NA,9.36E-06,0.008553649,NA,NA
Zm00001eb142630,2.87E-07,0.701853712,1.83E-13,NA,NA,0.034577788,0.004544426,NA,0.022104696,NA
Zm00001eb142640,3.35E-09,0.711769959,2.23E-16,NA,NA,NA,3.53E-05,NA,NA,0.009800419
Zm00001eb142680,1.48E-08,0.723160629,0.009628461,0.027677168,0.002530014,NA,0.002295789,NA,0.00246178,NA
Zm00001eb142720,3.46E-10,0.720609755,2.70E-11,NA,0.001445717,NA,NA,0.015194077,NA,NA
Zm00001eb142810,1.62E-09,0.780874243,9.12E-16,0.010161418,NA,0.006856852,0.017202078,0.010085076,0.049905683,NA
Zm00001eb142850,1.29E-07,0.700372027,8.34E-13,NA,NA,NA,0.008227156,0.015881714,0.046036183,NA
Zm00001eb142870,1.33E-05,0.615872745,4.07E-06,NA,0.000146568,NA,NA,NA,NA,0.046238482
Zm00001eb142930,0,0.999999978,5.99E-07,2.72E-06,2.61E-06,9.94E-05,3.83E-05,0.000816475,0.000221545,0.003054445
Zm00001eb143060,3.17E-07,0.654331679,8.01E-17,NA,NA,NA,7.45E-05,0.029593588,NA,NA
Zm00001eb143130,7.64E-06,0.637671057,0.015273112,NA,0.016243192,NA,0.017801993,NA,0.01998948,0.025999185
Zm00001eb143320,2.28E-11,0.748066531,2.64E-23,NA,NA,NA,2.16E-06,0.032247272,NA,NA
Zm00001eb143540,1.51E-16,0.76905656,0.010899669,NA,NA,NA,2.48E-07,0.000612102,NA,NA
Zm00001eb143610,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb143920,0.000130746,0.688923694,NA,0.009893022,0.028366631,0.007125261,0.031072755,0.006447306,0.039149071,0.006588211
Zm00001eb144000,2.89E-09,0.717887284,1.02E-21,NA,NA,NA,2.16E-05,NA,NA,0.035537568
Zm00001eb144340,1.13E-07,0.673921129,NA,NA,NA,NA,0.000256846,NA,NA,0.010545264
Zm00001eb144680,1.27E-12,0.793952031,1.31E-14,0.018391551,NA,0.032546873,0.000294149,0.029245623,NA,NA
Zm00001eb144770,3.84E-07,0.645974407,1.80E-25,NA,NA,NA,3.39E-05,0.022606738,NA,NA
Zm00001eb144790,4.40E-06,0.609705257,1.00E-18,NA,NA,NA,7.14E-05,0.009927914,NA,NA
Zm00001eb145070,3.68E-05,0.600686291,NA,NA,0.000631636,NA,NA,NA,NA,0.038405095
Zm00001eb145270,2.21E-11,0.745769997,NA,NA,3.08E-05,0.031272416,NA,NA,NA,NA
Zm00001eb145390,1.03E-05,0.605619351,1.71E-16,0.023407009,NA,NA,0.002490679,NA,NA,NA
Zm00001eb145680,3.85E-12,0.762048121,2.35E-26,NA,NA,NA,9.91E-07,0.002052754,NA,NA
Zm00001eb145750,2.29E-12,0.788650026,3.43E-12,NA,NA,NA,0.001016557,0.003700206,0.005662498,0.006360358
Zm00001eb145810,5.13E-05,0.600570349,1.31E-14,NA,NA,0.045901038,NA,0.007711962,0.023147668,0.002868768
Zm00001eb145850,2.25E-06,0.638830544,2.95E-17,NA,0.000126355,NA,NA,NA,NA,0.006937348
Zm00001eb146000,1.21E-07,0.642631229,NA,NA,NA,NA,0.001056681,0.035044325,NA,NA
Zm00001eb146230,1.16E-06,0.645650552,1.32E-06,NA,0.049695508,NA,0.010176761,NA,NA,0.005729868
Zm00001eb146380,1.04E-05,0.64033543,4.88E-05,NA,NA,0.001540738,0.007102493,0.002296893,NA,NA
Zm00001eb146390,1.77E-08,0.667511604,1.40E-05,0.004425047,0.00118964,0.014925618,NA,NA,NA,NA
Zm00001eb146510,6.51E-10,0.771751041,1.06E-19,0.014473346,0.0001216,0.015613537,NA,0.036033107,NA,NA
Zm00001eb146690,7.22E-06,0.618973506,1.39E-15,NA,NA,NA,0.000232974,0.024255191,NA,NA
Zm00001eb146750,5.41E-10,0.726693843,4.70E-26,NA,NA,NA,5.70E-06,0.044100914,NA,NA
Zm00001eb146780,2.28E-11,0.784121246,2.32E-10,NA,NA,NA,0.001124286,0.023965981,0.009745161,NA
Zm00001eb146910,8.47E-34,0.886351529,0.010700643,NA,5.56E-06,NA,NA,0.000201422,0.00127146,NA
Zm00001eb146920,2.47E-09,0.717154106,2.45E-09,NA,1.38E-05,NA,NA,0.001810766,NA,NA
Zm00001eb147010,1.66E-10,0.711031503,NA,NA,NA,NA,NA,NA,0.000140189,0.01475275
Zm00001eb147220,7.82E-09,0.753276041,9.59E-09,0.005681438,0.020183343,0.001591032,NA,0.002093675,NA,NA
Zm00001eb147470,0.000335109,0.71626994,NA,0.025466668,0.013350323,0.028861925,0.023542738,0.030011483,0.035010851,0.029658783
Zm00001eb147550,4.19E-07,0.667112515,5.66E-13,NA,2.90E-05,NA,NA,NA,NA,0.031096737
Zm00001eb147710,7.18E-07,0.616893319,8.18E-18,NA,NA,NA,0.0001223,0.010283559,NA,NA
Zm00001eb147750,8.62E-28,0.889682762,8.90E-26,NA,5.29E-09,NA,NA,0.000630605,NA,NA
Zm00001eb148020,2.12E-21,0.906908106,0.001295505,0.00790003,0.013495615,0.011990945,0.008895253,0.014065364,0.009420161,0.016917105
Zm00001eb148030,1.01E-10,0.74128624,6.56E-17,0.003273421,NA,NA,8.42E-05,NA,NA,NA
Zm00001eb148310,3.28E-19,0.836489649,4.74E-10,NA,NA,0.003740685,8.52E-06,NA,6.82E-05,NA
Zm00001eb148590,6.77E-09,0.680246406,1.05E-10,0.025564556,NA,NA,0.001162688,NA,0.005650141,NA
Zm00001eb148620,9.79E-07,0.649609026,1.05E-17,NA,NA,NA,0.00021286,0.0084172,NA,NA
Zm00001eb148650,2.50E-44,0.856791257,0.033114025,NA,NA,0.000176426,NA,NA,2.11E-05,NA
Zm00001eb148930,1.39E-14,0.814266993,8.57E-16,NA,3.92E-05,NA,NA,0.022352592,0.008063584,NA
Zm00001eb149520,6.62E-16,0.821290263,1.35E-15,NA,NA,NA,9.43E-07,0.001382423,NA,NA
Zm00001eb149580,7.58E-11,0.641813235,0.019812273,NA,9.42E-05,NA,NA,0.002545167,NA,NA
Zm00001eb149730,3.72E-07,0.716760257,6.30E-18,0.002586016,NA,0.007413226,0.026227639,0.00984242,NA,NA
Zm00001eb149750,3.87E-06,0.634639737,7.92E-16,NA,0.000271305,0.006263538,NA,NA,NA,NA
Zm00001eb149770,4.29E-17,0.815311642,3.98E-10,NA,NA,NA,0.000266063,0.000152727,NA,0.000297269
Zm00001eb149810,8.22E-21,0.840831726,NA,NA,1.00E-05,0.000525057,NA,NA,0.002534573,NA
Zm00001eb149900,7.85E-06,0.73793374,5.01E-11,0.019832946,NA,0.033702663,0.017294818,0.042105166,0.030256962,0.048761084
Zm00001eb150160,8.10E-07,0.68908003,2.34E-13,0.018968637,0.011749853,0.01008545,NA,0.005395449,NA,NA
Zm00001eb150370,8.50E-11,0.752182568,3.78E-13,NA,8.49E-06,NA,NA,NA,NA,0.015787567
Zm00001eb150410,9.75E-06,0.614852688,1.09E-10,NA,0.000274351,NA,NA,NA,NA,0.040949068
Zm00001eb150460,5.62E-10,0.679897716,2.97E-18,NA,5.05E-06,0.002600189,NA,NA,NA,NA
Zm00001eb150540,4.13E-12,0.66020648,7.79E-07,NA,4.58E-05,NA,2.69E-05,0.011171049,NA,NA
Zm00001eb150810,2.52E-07,0.662906542,2.92E-25,NA,NA,NA,2.66E-05,0.014696691,NA,NA
Zm00001eb150940,2.64E-07,0.708441425,0.003485859,NA,0.002265126,0.018406187,0.002687796,0.014400317,NA,0.013369556
Zm00001eb150950,6.40E-20,0.853053597,NA,NA,0.040018881,NA,0.014507843,0.00109673,0.009257068,0.002056727
Zm00001eb151160,4.45E-24,0.882160896,1.49E-15,NA,NA,NA,0.000132792,0.012215206,0.003734459,NA
Zm00001eb151500,2.57E-05,0.675488137,NA,0.011072904,NA,0.015731569,0.006315788,0.015258758,0.008151391,NA
Zm00001eb151510,3.61E-05,0.606128377,4.10E-12,NA,0.008481659,NA,0.026871372,NA,NA,0.001918207
Zm00001eb151530,7.28E-10,0.723188214,2.79E-20,NA,NA,NA,1.24E-05,0.003647586,NA,NA
Zm00001eb151610,4.04E-13,0.795641486,0.000814181,0.009582608,NA,0.013008441,0.015536915,0.012940426,0.036449996,0.014367361
Zm00001eb151650,3.01E-16,0.792261923,1.83E-10,NA,NA,NA,0.001510932,0.004369206,0.025365795,NA
Zm00001eb151750,1.19E-06,0.609125618,1.57E-25,NA,NA,NA,3.20E-05,0.014921343,NA,NA
Zm00001eb152400,1.40E-12,0.730861054,0.004200093,NA,4.01E-05,0.003653267,NA,0.001823425,NA,NA
Zm00001eb152450,5.44E-08,0.653959941,3.81E-16,NA,NA,NA,0.000118705,NA,NA,0.008920501
Zm00001eb152540,3.73E-07,0.654203411,NA,NA,NA,NA,NA,0.036996684,0.001279911,NA
Zm00001eb152700,1.64E-09,0.732239918,5.63E-06,NA,0.001357532,NA,0.020948678,NA,NA,0.039894367
Zm00001eb152840,5.30E-36,0.909560176,5.30E-16,NA,NA,NA,0.000111655,NA,0.002295587,0.017342736
Zm00001eb153240,9.50E-06,0.646557942,7.09E-21,NA,NA,0.033009809,0.000528831,0.01807488,NA,0.02097961
Zm00001eb153280,7.25E-11,0.694780377,1.17E-16,NA,NA,NA,9.98E-06,0.017682154,NA,NA
Zm00001eb153360,5.06E-06,0.64149405,3.06E-19,NA,NA,0.000484808,NA,0.002995591,NA,NA
Zm00001eb153630,1.79E-07,0.672764504,3.72E-12,NA,NA,NA,6.25E-05,NA,NA,0.014209093
Zm00001eb153790,1.27E-06,0.648198263,2.32E-19,NA,NA,NA,0.000145757,0.014106474,NA,NA
Zm00001eb154000,7.40E-13,0.775852073,4.16E-17,NA,NA,NA,4.69E-06,NA,NA,0.002031055
Zm00001eb154350,1.47E-14,0.756555335,0.003266129,NA,NA,0.008287327,1.08E-05,NA,NA,NA
Zm00001eb154440,5.80E-07,0.647974815,5.27E-17,NA,7.35E-05,NA,NA,NA,NA,0.008974926
Zm00001eb154460,1.08E-26,0.86374315,5.37E-09,NA,NA,NA,6.75E-08,NA,NA,0.000331063
Zm00001eb154620,4.90E-32,0.89758468,0.000567925,NA,NA,NA,1.08E-05,0.000476098,NA,NA
Zm00001eb154650,1.48E-07,0.685342621,4.01E-17,0.019863838,NA,NA,0.000182859,NA,NA,NA
Zm00001eb154800,2.33E-10,0.691834541,NA,NA,2.96E-05,0.018813784,NA,NA,NA,NA
Zm00001eb154990,3.02E-11,0.767043379,NA,NA,0.001999442,0.029260814,0.032238535,NA,NA,NA
Zm00001eb155060,1.67E-14,0.800811796,1.79E-09,NA,7.90E-07,NA,NA,NA,NA,0.039155156
Zm00001eb155480,1.70E-08,0.673920455,1.23E-19,NA,NA,NA,5.32E-06,0.000555806,NA,NA
Zm00001eb155550,1.85E-06,0.633051648,2.24E-06,0.01574742,0.000751756,NA,0.003586837,NA,NA,NA
Zm00001eb155880,3.51E-07,0.798994244,0.00053777,0.000483474,0.047371146,0.00029453,0.029194474,0.000208026,0.019504347,0.000166584
Zm00001eb155890,6.13E-09,0.701383107,4.68E-18,5.80E-05,NA,5.45E-05,NA,NA,NA,NA
Zm00001eb156040,7.89E-09,0.681750741,8.12E-17,NA,NA,NA,2.77E-05,0.018348787,NA,NA
Zm00001eb156110,1.90E-07,0.782523278,1.28E-07,0.045858909,NA,0.045081902,0.008147077,0.044570548,0.009700869,0.046410245
Zm00001eb156300,8.34E-09,0.725743882,6.76E-16,0.019872129,0.000292295,NA,NA,NA,0.002700558,NA
Zm00001eb156470,6.51E-10,0.768919649,7.95E-10,NA,NA,NA,2.02E-05,0.011725256,NA,NA
Zm00001eb156620,1.95E-07,0.724233404,0.000816656,NA,8.63E-05,0.042906981,0.000149697,0.041433164,NA,NA
Zm00001eb156680,5.12E-12,0.795626082,3.41E-14,NA,NA,NA,0.00352388,0.026611217,0.034644228,NA
Zm00001eb156790,1.20E-08,0.700916859,1.89E-10,0.005529097,NA,0.002925539,NA,0.002083968,0.000644847,NA
Zm00001eb156930,0.000143445,0.6002648,2.68E-19,NA,NA,0.019583313,0.022639515,0.004054436,NA,0.002630707
Zm00001eb157030,3.65E-12,0.74480477,NA,NA,NA,7.99E-05,NA,0.000284277,NA,NA
Zm00001eb157100,4.86E-07,0.622634666,NA,0.00284824,0.000324706,0.001135175,NA,NA,NA,NA
Zm00001eb157110,8.29E-08,0.629708126,NA,0.022764906,NA,0.005904215,0.000192098,NA,NA,NA
Zm00001eb157170,4.75E-21,0.83772708,0.04381743,NA,0.000489131,NA,0.033801803,0.01358323,NA,NA
Zm00001eb157660,4.20E-16,0.806652065,9.31E-27,NA,NA,NA,2.37E-07,0.006836464,NA,NA
Zm00001eb157780,4.51E-06,0.610813582,1.30E-05,0.000415405,0.004370373,NA,0.005126279,NA,NA,NA
Zm00001eb157810,7.14E-22,0.85041784,8.04E-11,NA,NA,NA,0.000133434,0.002586103,0.003363604,NA
Zm00001eb157830,6.33E-25,0.900582637,3.17E-06,NA,0.002640377,0.007209378,0.013085402,0.038498323,0.034209519,NA
Zm00001eb157960,4.91E-06,0.617820428,9.69E-14,NA,NA,NA,NA,NA,0.000393982,0.005105927
Zm00001eb157980,4.20E-10,0.727765307,1.71E-14,NA,1.09E-05,NA,NA,NA,NA,0.013669598
Zm00001eb158210,2.72E-09,0.783266985,2.77E-07,NA,NA,0.030696581,0.001340423,0.012757818,0.002981411,0.00957715
Zm00001eb158480,5.32E-21,0.866242724,5.35E-07,0.049452933,6.38E-05,0.032221551,0.000919211,NA,NA,NA
Zm00001eb158490,5.11E-08,0.728403846,3.88E-07,0.001687077,0.002419301,0.001147589,0.00096588,0.000742116,NA,NA
Zm00001eb158500,2.17E-09,0.681718352,1.84E-07,NA,5.30E-05,NA,NA,NA,NA,0.003654314
Zm00001eb158530,4.05E-14,0.804455578,1.48E-15,NA,NA,NA,0.003843253,0.020558969,0.0467908,NA
Zm00001eb158540,6.60E-08,0.671037237,9.44E-16,NA,NA,NA,3.62E-05,0.010994113,NA,NA
Zm00001eb158800,7.45E-15,0.845025942,9.63E-16,NA,NA,0.008628234,0.001447634,0.006961412,0.005924144,0.007579668
Zm00001eb159080,2.19E-06,0.622375081,3.93E-27,NA,NA,0.044782344,6.18E-05,NA,NA,NA
Zm00001eb159090,1.77E-06,0.623096045,2.40E-06,NA,NA,NA,0.003311651,0.027807315,0.005900672,0.027319278
Zm00001eb159210,5.50E-11,0.754819378,3.32E-05,NA,0.000500664,0.006844253,0.007179083,NA,NA,NA
Zm00001eb159940,0.000454957,0.691466867,NA,0.01227122,0.012900621,0.018048605,0.014375215,0.021961827,0.017896563,0.027252295
Zm00001eb160050,1.74E-12,0.810654619,3.35E-11,NA,3.65E-05,0.026335614,NA,NA,0.002676519,NA
Zm00001eb160330,5.10E-13,0.689396319,2.56E-10,NA,NA,NA,NA,NA,1.83E-05,0.000398622
Zm00001eb160490,1.36E-09,0.749429779,3.42E-18,NA,NA,NA,0.003192724,NA,0.025921949,0.046179449
Zm00001eb160550,2.64E-11,0.754370365,3.66E-24,NA,NA,NA,1.05E-06,0.00137368,NA,NA
Zm00001eb160830,2.11E-09,0.713101131,9.32E-18,NA,9.30E-06,NA,NA,NA,NA,0.005504621
Zm00001eb161220,1.50E-18,0.783717205,NA,NA,1.62E-06,0.023108171,NA,NA,NA,NA
Zm00001eb161410,1.03E-64,0.92302969,5.56E-15,0.00499189,5.27E-08,NA,NA,NA,5.71E-05,NA
Zm00001eb161480,1.86E-12,0.762080993,NA,NA,0.001948227,NA,0.039714598,0.010963184,NA,NA
Zm00001eb161500,8.47E-08,0.73018799,1.06E-11,NA,NA,NA,0.001523298,0.014902211,0.007589809,NA
Zm00001eb161560,1.02E-13,0.7643569,NA,NA,NA,0.042819246,0.000798905,0.025270273,NA,NA
Zm00001eb161720,1.35E-12,0.752921792,2.48E-13,NA,NA,NA,4.06E-06,0.00191036,NA,NA
Zm00001eb161870,8.99E-06,0.6342899,0.010029183,NA,0.003643763,NA,0.00211207,0.029431775,NA,NA
Zm00001eb161970,3.09E-07,0.639971679,3.06E-25,NA,NA,0.038709608,NA,NA,3.03E-05,NA
Zm00001eb162210,7.05E-08,0.658841555,4.74E-16,NA,3.58E-05,NA,NA,0.018078548,NA,NA
Zm00001eb162640,0,0.999999973,3.68E-06,6.11E-06,1.24E-08,9.76E-07,1.16E-09,1.83E-07,2.61E-10,6.48E-08
Zm00001eb162720,1.00E-10,0.749214628,3.29E-13,NA,NA,NA,0.001190094,0.006911118,0.010218972,NA
Zm00001eb162760,7.69E-12,0.779019466,1.02E-14,NA,NA,NA,5.93E-05,0.01429397,0.00037897,NA
Zm00001eb162880,9.94E-08,0.671251756,3.51E-11,NA,NA,NA,4.75E-05,0.032819348,NA,NA
Zm00001eb162890,2.05E-09,0.684371085,2.35E-18,NA,NA,NA,2.56E-05,0.002636427,NA,NA
Zm00001eb162990,7.24E-08,0.685510098,3.12E-07,NA,NA,0.041703371,5.24E-05,0.012929869,NA,NA
Zm00001eb163130,4.10E-07,0.705766358,3.54E-14,NA,0.014504107,0.048699963,NA,0.024576303,NA,0.012106231
Zm00001eb163250,2.99E-10,0.766382775,1.47E-17,NA,NA,NA,0.003034485,0.010168581,0.02453073,NA
Zm00001eb163330,8.38E-08,0.659897916,1.79E-13,NA,6.80E-05,NA,NA,NA,NA,0.012018086
Zm00001eb163440,1.97E-06,0.666884695,2.21E-08,NA,0.000716218,0.044473842,0.003553192,NA,NA,NA
Zm00001eb163510,7.99E-17,0.775758359,2.75E-13,NA,NA,NA,6.01E-07,0.000732034,NA,NA
Zm00001eb163680,2.30E-11,0.814345059,NA,NA,NA,0.022077434,0.005760542,NA,NA,NA
Zm00001eb163730,1.92E-12,0.797813124,3.32E-11,0.0169145,NA,NA,0.019193297,NA,0.039180661,0.020311487
Zm00001eb163940,5.07E-20,0.798563959,NA,NA,NA,NA,0.002642677,0.007399241,0.024739687,NA
Zm00001eb163990,1.82E-20,0.85353054,0.003388283,NA,0.008833811,0.003500043,0.003052228,NA,0.0022575,NA
Zm00001eb164040,6.65E-10,0.74772112,0.020098585,NA,0.00126169,0.014076674,0.012661452,NA,NA,NA
Zm00001eb164060,0,0.999999988,3.92E-12,5.37E-10,3.25E-12,1.56E-09,2.29E-12,1.35E-09,1.58E-12,1.11E-09
Zm00001eb164070,6.49E-13,0.799894767,0.000571121,0.005066242,NA,NA,0.000679837,NA,0.002595884,NA
Zm00001eb164170,6.21E-09,0.754838722,6.53E-16,0.00334808,0.012192041,0.002130423,NA,0.001631492,NA,NA
Zm00001eb164350,1.25E-09,0.742495872,NA,NA,0.001638755,0.020858764,0.015103238,NA,NA,NA
Zm00001eb164380,8.08E-08,0.643817149,3.41E-12,NA,NA,NA,0.000764667,0.005532697,NA,0.040494907
Zm00001eb164490,2.50E-11,0.746571538,NA,0.001640591,0.001166855,NA,0.00475003,NA,NA,NA
Zm00001eb164500,3.26E-18,0.854328159,2.34E-13,0.00279825,NA,0.000996469,NA,0.000522012,1.61E-05,NA
Zm00001eb164870,4.78E-13,0.859645393,6.79E-05,0.015601453,0.006084115,0.022042794,0.0042689,0.024848024,0.00433212,0.027318298
Zm00001eb164890,1.01E-06,0.629653901,1.30E-17,0.006205162,NA,NA,0.000945291,NA,NA,NA
Zm00001eb164960,1.09E-25,0.894400351,NA,NA,1.20E-05,NA,NA,0.017100419,0.008207649,NA
Zm00001eb165360,7.89E-07,0.706720992,4.98E-07,NA,0.001046294,NA,NA,NA,0.046057452,0.044899685
Zm00001eb165370,2.92E-05,0.661649446,5.45E-14,0.019709813,NA,0.015946236,0.011808555,0.010906306,NA,NA
Zm00001eb165740,1.46E-15,0.809126246,4.70E-08,NA,NA,0.018122494,5.56E-05,NA,NA,NA
Zm00001eb165750,7.38E-14,0.840745441,2.14E-05,0.007273768,NA,0.012551012,0.018381125,0.014145588,NA,0.019943745
Zm00001eb165870,6.75E-07,0.635591293,2.53E-18,0.008100387,NA,NA,0.001403228,NA,NA,NA
Zm00001eb165900,1.74E-18,0.763811191,4.04E-20,NA,1.74E-08,NA,NA,5.32E-05,NA,NA
Zm00001eb165960,9.93E-07,0.662010356,3.81E-14,NA,NA,0.015175838,0.000147684,NA,NA,NA
Zm00001eb166340,9.21E-33,0.912339056,0.000426139,NA,0.027521855,0.000446384,NA,NA,NA,NA
Zm00001eb166370,1.52E-18,0.828467689,1.16E-07,NA,NA,0.000990514,NA,NA,0.011731366,NA
Zm00001eb166740,1.04E-06,0.627246478,1.88E-18,NA,NA,NA,6.47E-05,0.024110557,NA,NA
Zm00001eb166750,1.50E-06,0.609127886,5.82E-21,NA,NA,0.0186701,4.19E-05,NA,NA,NA
Zm00001eb166770,2.17E-09,0.756208746,NA,NA,0.004596314,0.015326669,0.032356779,NA,NA,NA
Zm00001eb166810,2.62E-06,0.654474742,6.47E-23,0.000154795,NA,0.002531975,NA,0.010677611,NA,NA
Zm00001eb166980,2.12E-07,0.704973386,2.11E-20,NA,NA,0.031078155,0.000203901,0.016207811,NA,0.018112497
Zm00001eb167230,2.95E-07,0.626718786,2.41E-18,NA,NA,NA,NA,NA,0.00018964,0.010447992
Zm00001eb167510,1.85E-33,0.926177471,NA,0.000225483,0.00044499,NA,0.000898944,0.001157911,0.001697167,0.001613769
Zm00001eb167910,6.34E-06,0.64225137,3.36E-17,0.027050002,NA,NA,0.011608326,NA,0.029343433,NA
Zm00001eb167960,6.26E-30,0.840813306,5.97E-11,NA,NA,NA,3.60E-08,4.72E-05,NA,NA
Zm00001eb167980,0,0.999999985,4.56E-07,2.22E-06,2.14E-06,8.33E-05,3.18E-05,0.000699355,0.000186965,0.002665988
Zm00001eb168050,7.63E-12,0.815846374,5.98E-06,NA,0.000313704,0.01824834,0.000795877,0.008277069,NA,0.006019748
Zm00001eb168120,4.87E-16,0.808163296,6.20E-13,NA,NA,NA,2.38E-05,0.042105724,NA,NA
Zm00001eb168350,2.74E-10,0.691752827,NA,NA,NA,NA,0.007235341,0.009456017,0.035804461,NA
Zm00001eb168740,6.90E-14,0.808436725,8.92E-18,NA,NA,NA,0.003273161,0.008594168,0.043774443,NA
Zm00001eb169070,9.21E-08,0.644686444,3.22E-10,NA,NA,NA,0.000221796,NA,NA,0.001469526
Zm00001eb169080,3.71E-09,0.712361371,1.44E-12,NA,NA,NA,7.64E-05,NA,NA,0.00422494
Zm00001eb169090,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb169110,3.97E-06,0.64179271,7.99E-07,0.001072883,0.00106224,NA,0.000892033,NA,NA,NA
Zm00001eb169370,5.86E-19,0.815100392,1.07E-17,NA,NA,0.017826365,7.56E-07,NA,NA,NA
Zm00001eb169450,5.99E-05,0.63347401,1.35E-13,0.030319294,0.032009392,0.019388834,NA,0.013712074,NA,NA
Zm00001eb169470,2.68E-11,0.81801113,NA,0.004233243,0.001508781,0.006813282,0.005527178,0.013292875,NA,NA
Zm00001eb169510,7.10E-11,0.678447557,0.000240538,0.008156662,NA,NA,0.001496259,NA,0.008003774,NA
Zm00001eb169600,2.35E-08,0.643625913,1.25E-05,NA,0.001117376,0.000437849,NA,NA,0.000716817,NA
Zm00001eb169670,1.97E-10,0.729859273,1.15E-05,NA,6.00E-06,NA,NA,0.005730796,NA,NA
Zm00001eb169810,4.13E-12,0.737705719,0.007320401,0.010482772,0.000251375,0.020940408,0.001600065,NA,NA,NA
Zm00001eb169840,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb169880,9.89E-10,0.657227494,NA,0.007047756,NA,NA,0.008155625,NA,0.016388579,NA
Zm00001eb170000,2.45E-07,0.6739677,2.01E-08,0.018885802,0.000710208,NA,NA,NA,NA,NA
Zm00001eb170050,1.39E-12,0.788045244,4.68E-13,NA,8.05E-07,0.004239555,NA,NA,NA,NA
Zm00001eb170060,2.41E-11,0.754580321,5.58E-12,NA,NA,NA,0.001502051,0.012395629,0.01482181,NA
Zm00001eb170240,4.72E-06,0.643496767,3.19E-13,NA,NA,NA,0.009042264,0.038573598,0.040819667,NA
Zm00001eb170330,5.27E-14,0.796282215,8.86E-20,NA,8.15E-07,NA,NA,0.005218418,NA,NA
Zm00001eb170400,1.17E-15,0.823438162,0.016481186,NA,0.002122762,NA,NA,0.006144403,NA,NA
Zm00001eb170460,1.15E-07,0.67353653,6.58E-14,NA,NA,0.007370411,0.005301247,NA,0.024201578,NA
Zm00001eb170490,1.63E-09,0.637774564,NA,NA,NA,NA,4.56E-05,NA,NA,0.009778546
Zm00001eb170690,2.17E-06,0.693564379,4.14E-16,0.020958377,0.012207479,0.006856421,NA,0.004734245,NA,NA
Zm00001eb170950,5.42E-06,0.662092908,0.000999385,NA,0.004504023,0.016993771,NA,0.011849909,0.003150545,0.011375135
Zm00001eb171030,8.75E-10,0.7388237,1.86E-12,NA,5.88E-06,NA,NA,NA,NA,0.02143598
Zm00001eb171440,8.55E-08,0.684244793,2.41E-16,NA,4.81E-05,NA,NA,NA,NA,0.019999426
Zm00001eb171500,4.83E-05,0.701448091,NA,0.023124884,0.014260097,0.019867143,0.022435052,0.024005364,NA,NA
Zm00001eb171920,0.000549026,0.635390093,NA,0.017976805,0.014926216,0.012330871,0.006602135,0.007594712,NA,NA
Zm00001eb172070,2.54E-09,0.715920047,2.81E-25,NA,NA,NA,4.67E-06,0.003756686,NA,NA
Zm00001eb172120,4.23E-05,0.628708624,6.93E-10,NA,NA,0.038672879,0.037625131,0.043708078,NA,0.044067852
Zm00001eb172170,5.95E-09,0.696300002,2.36E-08,NA,NA,0.041608815,0.00060824,NA,0.001778883,NA
Zm00001eb172230,2.02E-08,0.722407657,4.29E-10,0.046407019,0.000751813,NA,0.003443397,NA,NA,NA
Zm00001eb172480,4.34E-06,0.749379508,NA,0.039311501,0.011858114,0.049153442,0.011828522,0.049515562,0.014376193,0.047857964
Zm00001eb172600,2.42E-27,0.91996436,0.00144442,0.018622945,0.00060633,0.024087864,0.000991009,0.034855421,0.001659669,NA
Zm00001eb173200,1.48E-11,0.828990933,NA,0.024538037,0.016388369,0.022653058,0.014434571,0.018618846,0.016292465,0.01650367
Zm00001eb173500,9.41E-07,0.627892363,2.74E-22,0.021370943,NA,NA,0.00035158,NA,NA,NA
Zm00001eb173890,1.92E-24,0.870953566,0.000527666,NA,NA,NA,4.71E-05,0.002178459,NA,NA
Zm00001eb174010,7.74E-08,0.65274286,6.23E-26,NA,NA,NA,2.46E-05,0.031687034,NA,NA
Zm00001eb174860,1.61E-05,0.659260036,1.82E-13,NA,NA,0.042349584,0.001891905,0.015835215,NA,0.011272477
Zm00001eb175260,3.28E-09,0.716184073,9.57E-09,0.00041013,NA,NA,NA,NA,NA,NA
Zm00001eb175410,0,0.999999957,9.68E-07,3.86E-06,3.71E-06,0.000135289,5.28E-05,0.001066901,0.000297336,0.003859722
Zm00001eb175500,9.46E-13,0.788330689,1.01E-07,NA,0.001664435,NA,0.045785564,NA,NA,0.042618818
