"","p-value","R-squared","p.valor_beta0","p.valor_ControlvsPhosphorus","p.valor_Time","p.valor_TimexControl","p.valor_Time2","p.valor_Time2xControl","p.valor_Time3","p.valor_Time3xControl"
"Zm00001eb273060",0.00315015836742196,0.341145564320509,NA,NA,0.0215167034802443,NA,NA,NA,NA,NA
"Zm00001eb273170",0.000526038225787401,0.431326593020674,0.0122891220342805,NA,NA,NA,0.0106255597964468,NA,NA,NA
"Zm00001eb273190",NA,0,0.00867050573021776,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb273200",0,0.99999997825476,5.9909076810085e-07,2.71690652957226e-06,2.61123203965893e-06,9.94290684002067e-05,3.82654115902331e-05,0.000816474588463323,0.000221544642067065,0.00305444543485519
"Zm00001eb273230",4.93661103573364e-06,0.60847672049646,2.49099637120984e-24,NA,NA,0.00564564969098893,0.000118026371138486,NA,NA,NA
"Zm00001eb273270",NA,1.40781206715455e-15,0.00419678380224763,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb273300",1.2450484846564e-06,0.685584264011868,6.28353302091137e-14,NA,8.47161084421473e-05,NA,NA,NA,NA,0.0365139126069102
"Zm00001eb273370",1.83178116985375e-05,0.525988770993062,2.06423580461877e-16,NA,NA,NA,0.0141421796695303,NA,0.0458802290153414,NA
"Zm00001eb273380",4.8394745279593e-06,0.59429530618428,1.92422122487251e-30,NA,NA,0.0375432158767637,NA,NA,0.000109093334825415,NA
"Zm00001eb273410",0.0103612137852716,0.301462206433763,NA,NA,NA,NA,NA,NA,0.0317604256247277,NA
"Zm00001eb273420",1.82307810089537e-08,0.646850416162037,0.0032591428509826,NA,NA,NA,0.000965817496695123,NA,0.007083764284082,NA
"Zm00001eb273440",4.25368818018404e-06,0.554705093515272,2.24107253995903e-14,NA,NA,NA,0.000136645286692416,NA,NA,NA
"Zm00001eb273500",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb273530",1.63970963590889e-05,0.52274475459295,1.69160019362424e-06,NA,NA,NA,0.0135475222536436,NA,0.0464403110449347,NA
"Zm00001eb273540",0.00101259177734542,0.470447332803954,2.54823221240688e-19,NA,NA,NA,0.0129828668565971,NA,0.028868142795488,NA
"Zm00001eb273550",0.000110249465728273,0.429138264839535,5.98438375561997e-18,NA,NA,NA,0.00116267692381202,NA,NA,NA
"Zm00001eb273740",3.0870623923336e-08,0.662459820277996,1.99945944672353e-09,NA,2.31899674926668e-05,NA,5.15668687721719e-05,NA,NA,NA
"Zm00001eb273770",0.0014575933946946,0.49187803572024,1.0762482635564e-17,0.0020699039658472,NA,0.012221583340275,NA,0.0264741581277589,NA,NA
"Zm00001eb273790",NA,2.61450812471558e-15,0.00419678380224759,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb273900",2.69746213060684e-09,0.693873804139552,2.4317249919004e-12,NA,NA,NA,0.00818251167284887,NA,0.0460608153910054,NA
"Zm00001eb273930",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb273940",4.23517023436641e-05,0.546789911842192,1.22057330977299e-18,NA,NA,NA,0.000559761596444265,NA,NA,NA
"Zm00001eb274020",4.23742185446243e-06,0.604599739481082,7.1246180458926e-12,NA,NA,NA,0.00398810911257577,NA,0.0140872837213804,NA
"Zm00001eb274030",0.0277461446585308,0.365289408331539,2.3548858495351e-06,NA,NA,0.0407532527557462,NA,0.0261052924650229,NA,NA
"Zm00001eb274150",7.37061028386786e-07,0.661702240272834,0.00814908291602329,0.00639403003922864,0.000553158818998094,0.0275644497187273,0.000475144534215616,NA,NA,NA
"Zm00001eb274160",0.000300313177050275,0.47099930812526,3.74752021684972e-16,NA,NA,NA,NA,0.00154814755815891,NA,0.00204871465473161
"Zm00001eb274170",0.000145210971134396,0.588806290359212,0.0393582148617306,NA,NA,0.0169111922534452,NA,NA,NA,NA
"Zm00001eb274250",0.000444062851813101,0.441702335093999,NA,NA,NA,NA,0.00298930299265434,NA,NA,0.0462410867309428
"Zm00001eb274260",0.000368007310363631,0.442853172672029,6.0094411591494e-12,NA,NA,NA,0.00135544462426871,NA,NA,NA
"Zm00001eb274310",5.0706203380462e-08,0.634622879567893,0.00137148672403144,NA,NA,NA,NA,0.00122494287857698,NA,NA
"Zm00001eb274360",5.55774996372789e-05,0.55955985256673,6.22353534011705e-10,NA,0.00303294277091233,NA,NA,NA,0.0314026153347387,NA
"Zm00001eb274500",4.01599618505818e-06,0.589353606788875,3.54383551759677e-10,NA,NA,NA,0.0108343242528107,NA,0.0377071688816722,NA
"Zm00001eb274520",4.98381787328636e-05,0.496953582490968,1.83685052793524e-13,NA,NA,NA,0.000710198078009336,NA,NA,NA
"Zm00001eb274530",1.39578906105541e-05,0.549081828177161,0.0299136982958322,NA,0.014740233165072,NA,0.0154525685506892,0.0466597353350481,NA,NA
"Zm00001eb274570",NA,4.1365436395644e-15,0.00867050573021779,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb274600",4.36868857489966e-06,0.641438003411131,5.74811018324947e-14,NA,0.000205487633785904,0.0125773220081246,NA,NA,NA,NA
"Zm00001eb274650",1.3304727887605e-08,0.640421163127877,9.64848714567588e-18,NA,1.86718498368946e-05,NA,NA,NA,NA,NA
"Zm00001eb274690",1.55732750845349e-07,0.678965215294649,2.1908304348394e-13,0.0289314838480951,NA,NA,0.000378079799424113,NA,NA,NA
"Zm00001eb274840",2.60109938914944e-11,0.715963859291521,7.38764440600705e-20,NA,3.40600789300727e-06,NA,NA,NA,NA,NA
"Zm00001eb274860",0.00115278153156137,0.427330703474452,0.0371128035073654,NA,NA,NA,0.0388820638977485,NA,NA,NA
"Zm00001eb274890",0.00291004270365251,0.401011051782399,NA,NA,0.0171138720375203,NA,NA,0.0229915970183395,NA,NA
"Zm00001eb274910",0.0136009103536683,0.496903494918066,2.82187784917354e-08,NA,NA,0.0308960059388903,0.0208648346256535,0.034338117388686,0.0443696621474143,NA
"Zm00001eb274950",3.34935710603048e-05,0.532560624634263,1.88613653434741e-06,NA,0.00692897882238275,NA,0.0298527746254853,NA,NA,NA
"Zm00001eb275000",8.16823649633203e-08,0.65077786163547,3.44568456608612e-05,NA,NA,NA,0.00661670297716881,NA,0.0337831780599887,NA
"Zm00001eb275010",0.000504901006323614,0.626006992452751,NA,0.00429063774605571,0.0287751297697192,0.00632797053750652,0.0370021909553676,0.00888122877798398,NA,0.0109255544419866
"Zm00001eb275030",8.7401305238877e-05,0.514529802953388,1.92695655564584e-18,NA,NA,NA,0.000734353457524036,NA,NA,NA
"Zm00001eb275050",0.00012537666079006,0.574105691369402,7.30657168040866e-11,NA,0.000579937280669638,NA,NA,0.0304467035211995,NA,NA
"Zm00001eb275060",5.86564708518697e-10,0.711149943415735,1.63204522248697e-12,NA,NA,NA,0.00286401112267749,NA,0.0177915248588826,NA
"Zm00001eb275080",3.93722146237977e-07,0.617874136190886,NA,NA,0.00113431076030833,NA,NA,NA,0.0255114968395928,NA
"Zm00001eb275120",1.40243646409534e-11,0.725681540533004,NA,NA,0.00019902063386768,NA,0.00152769202765123,NA,NA,NA
"Zm00001eb275130",0.000100181063882536,0.545707495377822,2.43414861211878e-13,0.0283060275128589,NA,NA,0.00607852777607137,NA,NA,NA
"Zm00001eb275160",2.86785398804513e-06,0.59366845977761,1.05510916971139e-08,NA,0.000110135897673197,0.0297671922033784,NA,NA,NA,NA
"Zm00001eb275180",0.000164105530405557,0.574507321166586,5.69561186025283e-06,NA,NA,0.0156559281100694,NA,0.0249406942591752,NA,0.0327093368936115
"Zm00001eb275220",1.55466820195208e-06,0.666343923867479,1.11604653485427e-16,NA,NA,NA,0.0013884810391912,NA,0.0061827377926665,0.0110155487765791
"Zm00001eb275290",6.65165535762973e-05,0.583664622252445,3.78986348508653e-16,0.0240349864353604,NA,NA,NA,NA,0.000265551447368328,0.0033118386284238
"Zm00001eb275400",1.48610367446789e-07,0.657662179385561,0.0131699237078404,NA,0.00550210115306204,NA,0.0187516947912127,NA,0.0472257271699999,NA
"Zm00001eb275450",5.34085936866316e-05,0.478155268777998,1.46532053735445e-19,NA,0.000583894628934367,NA,NA,NA,NA,NA
"Zm00001eb275480",NA,0,0.00325563196441214,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb275510",NA,0,0.0139115502052659,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb275520",3.20852563014e-07,0.714101258716289,3.16879333556138e-12,0.0151796415280425,NA,0.0231206155879388,0.00707948536342111,0.0311075715639242,NA,NA
"Zm00001eb275530",0.000249417097731422,0.423557909390051,NA,NA,0.00414578595799148,NA,NA,NA,NA,NA
"Zm00001eb275630",7.62802435992071e-08,0.675554138674151,5.49010334244597e-11,NA,NA,NA,0.00882446823134349,NA,0.0423077651523022,NA
"Zm00001eb275670",8.80440843833867e-09,0.617743573970478,5.67084303837065e-20,NA,NA,NA,2.09269110625749e-05,NA,NA,NA
"Zm00001eb275710",0.000106862597841613,0.540128168522679,NA,NA,0.00163176348824937,NA,0.00372965861347016,NA,NA,NA
"Zm00001eb275720",2.56757827811138e-06,0.605185740704262,1.81903965691563e-18,NA,NA,NA,0.000170265139111529,NA,0.000321839318061099,NA
"Zm00001eb275760",NA,0,0.00867050573021774,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb275900",NA,1.32456054363583e-15,0.0155775940634426,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb275910",2.97246998430359e-11,0.749817412988798,0.0426482162479435,NA,0.014408666522444,NA,0.0398727322901362,NA,NA,NA
"Zm00001eb275930",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb275950",NA,4.1365436395644e-15,0.00867050573021779,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb275990",NA,0,0.00867050573021776,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb276000",5.62947002842184e-05,0.547302056608337,1.13017317209105e-07,NA,NA,NA,NA,0.00055009254311156,NA,0.000717245085743002
"Zm00001eb276150",8.23053731937412e-12,0.746567037504836,5.12136871067276e-15,NA,NA,NA,0.00535895350150962,NA,0.0361652298037806,NA
"Zm00001eb276190",0.000129410340140746,0.511752167450897,9.37772150077612e-14,NA,0.00930894119604905,NA,0.0338463470503801,NA,NA,NA
"Zm00001eb276200",0.0242363038525333,0.328212631122731,NA,NA,0.0301207327709171,NA,0.0389613110333239,NA,NA,NA
"Zm00001eb276310",0.000728619600377684,0.429712991277289,1.1190324732204e-21,NA,NA,NA,NA,NA,NA,0.00155635098793681
"Zm00001eb276450",NA,3.06410639967733e-15,0.00867050573021792,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb276490",NA,1.81004408634156e-15,0.00419678380224761,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb276520",NA,4.1365436395644e-15,0.00867050573021779,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb276540",0.000143241742393014,0.409793002292381,1.80929777334622e-22,NA,NA,NA,0.000990809181128699,NA,NA,NA
"Zm00001eb276580",6.31631182634178e-10,0.723435829949122,1.78470314281071e-15,NA,NA,NA,NA,NA,4.86164021604761e-05,0.0119266244174981
"Zm00001eb276590",1.38374216437413e-05,0.586206971872448,1.16263351322848e-19,NA,0.000202212671478638,NA,NA,NA,NA,0.0134640267477986
"Zm00001eb276670",1.92240574694599e-42,0.922052389038037,0.00572445568444199,NA,2.74190959352321e-08,NA,7.55840489279376e-07,NA,NA,NA
"Zm00001eb276690",NA,2.41339211512208e-15,0.00419678380224759,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb276750",5.7571007387173e-08,0.672721173654978,3.20771359271147e-19,NA,NA,NA,0.00960239576699903,NA,0.045146842053935,NA
"Zm00001eb276770",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb276790",1.46626916289357e-13,0.777820136773244,0.000296491171477594,NA,1.07419553028034e-06,NA,2.70608276094902e-06,NA,NA,NA
"Zm00001eb276800",2.53394104823338e-05,0.567722911248174,2.88058025888299e-05,NA,0.000525953832898708,NA,0.00172071842332867,NA,NA,NA
"Zm00001eb276900",0.000102067783015575,0.431298916688221,0.000109377704830076,0.00162396344532103,NA,NA,NA,NA,NA,NA
"Zm00001eb276920",1.7346891023876e-05,0.533912031561129,NA,0.0311198434511935,0.0143750716806267,0.00989649531058469,NA,NA,NA,NA
"Zm00001eb276960",NA,0,0.00867050573021774,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb276970",4.7807340107377e-11,0.763032736673205,NA,8.34787957231239e-05,NA,NA,NA,NA,NA,NA
"Zm00001eb276980",0.000693551292402016,0.523240341233146,5.12144282858941e-08,NA,0.00720807771109098,NA,NA,NA,NA,NA
"Zm00001eb277040",1.17335162863237e-09,0.725730631227516,9.19675763873022e-12,0.000647718667009022,6.08841173969126e-05,NA,0.00015632855392442,NA,NA,NA
"Zm00001eb277050",NA,0,0.00938658399021377,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb277090",NA,0,0.0307698147640282,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb277210",3.82888878893252e-08,0.630676566648315,NA,NA,NA,NA,0.00482803415991916,NA,0.0191544840928238,NA
"Zm00001eb277230",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb277260",7.52302840435392e-08,0.636696129930327,5.30936421466112e-20,NA,4.01439933881756e-05,NA,NA,NA,NA,NA
"Zm00001eb277280",2.77917304055017e-11,0.75891605845851,2.56933300432848e-12,NA,NA,NA,1.28677328509906e-05,0.0350658234579021,NA,NA
"Zm00001eb277300",3.76679894904828e-05,0.597792845031444,1.28843079297158e-14,NA,NA,NA,0.00054414760597192,0.0384337456947328,NA,NA
"Zm00001eb277330",3.36123102037504e-05,0.505837781750523,5.89874210152895e-18,NA,0.000403885453928327,NA,NA,NA,NA,NA
"Zm00001eb277360",1.46161801145217e-06,0.621116970774652,9.79289927309732e-11,NA,0.00108492601615187,NA,NA,NA,0.0204763389134397,NA
"Zm00001eb277370",2.43784707067413e-05,0.639052475423318,NA,NA,0.00309781798173983,0.0303899315335508,0.0192558489895447,NA,NA,NA
"Zm00001eb277390",0.00143198033941025,0.463923892834568,1.15023937485673e-20,NA,NA,NA,NA,NA,0.00405369979853281,0.0389407571674828
"Zm00001eb277420",4.85181174510865e-05,0.497654893186187,1.91575612656393e-19,NA,NA,NA,0.000670116125999534,NA,NA,NA
"Zm00001eb277500",0.00775482274934837,0.343797241731617,0.013135223351851,NA,NA,NA,NA,0.0153886393196486,NA,NA
"Zm00001eb277510",0.00912801623314778,0.357247189953618,NA,NA,NA,NA,NA,NA,0.0478391879549373,NA
"Zm00001eb277590",0.000456921010371857,0.472037794868093,3.58530072580724e-08,NA,NA,NA,0.00348812434426281,NA,0.00675503633850979,NA
"Zm00001eb277610",3.36095054718226e-05,0.508153749370384,6.55728500959453e-16,NA,NA,NA,0.000657830759035104,NA,NA,NA
"Zm00001eb277660",NA,3.52372235962893e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb277680",4.75175335583793e-05,0.584787288259768,3.61241810912666e-11,0.00116164682882532,0.00806282302828484,NA,0.0152239357077497,NA,NA,NA
"Zm00001eb277710",1.26627443568436e-08,0.623348272159235,NA,NA,1.55458830366313e-05,NA,NA,NA,NA,NA
"Zm00001eb277730",0.000650753483669867,0.601122377828707,8.35580643018032e-10,0.00566982369721414,NA,0.00469092464225068,0.0304031478487918,0.00466655719532042,NA,0.00511250165324409
"Zm00001eb277770",1.73620378396715e-06,0.582895519460721,1.11713025840587e-11,NA,NA,NA,0.000281109913260352,0.0023062039671021,NA,NA
"Zm00001eb277820",0.000499299720458199,0.413301613289303,3.68603196305551e-11,NA,NA,NA,0.00239359173665971,NA,NA,NA
"Zm00001eb277860",0.000228241070510005,0.519692402222747,3.20893294026014e-08,NA,0.00366796820542548,NA,0.0120016317627004,NA,NA,NA
"Zm00001eb277950",4.91279497701922e-09,0.74590833951531,1.00418141446841e-15,NA,NA,NA,0.00294710086395546,0.0139054284964183,0.0204684222195291,NA
"Zm00001eb277960",1.89426447887867e-09,0.664149254364057,3.14219284166053e-21,NA,NA,NA,1.01919814349414e-05,NA,NA,NA
"Zm00001eb277990",NA,3.97036168637418e-16,0.0208100914160739,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb278060",5.47462060864384e-05,0.541899667443191,2.30760706322197e-12,NA,0.00332246187831053,NA,0.0118597516922368,NA,NA,NA
"Zm00001eb278070",6.56020140975111e-08,0.703200872871242,2.38342338361212e-12,NA,0.000749129738458762,NA,0.00466509055732472,NA,NA,NA
"Zm00001eb278090",0.000638393459433302,0.471437753092491,0.0115466095320208,NA,NA,NA,NA,NA,0.0176087339344181,NA
"Zm00001eb278110",0.00063946620299632,0.424625617494018,1.11423793647955e-20,NA,NA,NA,0.00259442604188165,NA,NA,NA
"Zm00001eb278120",1.83573959369343e-11,0.739839560216039,1.56910184445233e-10,NA,6.50318958299566e-06,0.0496151049984952,NA,NA,NA,NA
"Zm00001eb278150",0.00650256573404062,0.37770642710336,5.5689814299506e-10,NA,0.00649692174973369,NA,NA,NA,NA,NA
"Zm00001eb278260",3.95055888576924e-11,0.773797897513951,3.12205527802567e-13,NA,NA,NA,0.00104770566443297,0.0192571961870617,0.00917304621050052,NA
"Zm00001eb278280",1.11454671831956e-07,0.632518028568092,0.00657820384110334,NA,NA,NA,0.000785565265768572,NA,0.00359656587324058,NA
"Zm00001eb278300",0.00112180991236798,0.503401335762921,7.08474287814699e-26,0.0013138067767294,NA,0.00184295087525453,NA,0.00348368209146394,NA,NA
"Zm00001eb278320",0.000123528578488254,0.563865479478401,NA,0.00156182063195077,0.0137305467137889,NA,0.014739132289273,NA,NA,NA
"Zm00001eb278340",0.000164611703297248,0.466145564103592,9.3986833428101e-17,NA,NA,NA,0.00123421968782246,NA,NA,NA
"Zm00001eb278350",3.13747161556631e-05,0.511408273467237,9.84003881290252e-20,NA,NA,NA,0.000565403378735069,NA,NA,NA
"Zm00001eb278380",4.82968404558624e-06,0.580181737811632,NA,NA,0.00540831021811569,NA,0.0238295994649934,NA,NA,NA
"Zm00001eb278390",1.59318685351008e-05,0.547474727288881,NA,NA,0.00438744063722879,NA,0.0180329676838284,NA,NA,NA
"Zm00001eb278450",1.3968404844094e-05,0.60644417207151,2.56504503853192e-18,NA,0.000219239391817371,NA,NA,0.0463261072987617,NA,NA
"Zm00001eb278460",4.33842247346542e-22,0.782123934621021,NA,NA,NA,NA,6.71726062431566e-07,0.00179664426071343,NA,NA
"Zm00001eb278510",3.7321166356863e-20,0.826662418894251,1.78118614450878e-24,NA,NA,NA,2.86753280278589e-08,NA,NA,NA
"Zm00001eb278640",6.49452598599708e-23,0.857270984567569,1.18081162781926e-18,NA,2.44676108539589e-08,NA,NA,NA,NA,NA
"Zm00001eb278650",8.64691973562939e-08,0.681780455209067,8.88809529106093e-16,0.0343873729192535,NA,NA,0.000103099752109638,NA,NA,NA
"Zm00001eb278710",NA,0,0.00867050573021772,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb278720",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb278770",0.0002844393582196,0.528907156377674,3.82208884153732e-19,0.000609453996589762,NA,0.00601938081246006,NA,NA,NA,0.0208763749165357
"Zm00001eb278840",5.73594078688973e-11,0.763376789013454,5.90075188670896e-06,0.044493905752508,NA,0.0198708414193143,0.00551615334419238,0.015923041010564,NA,NA
"Zm00001eb278850",NA,2.64690779091612e-16,0.0208100914160739,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb278860",NA,0,0.0139115502052659,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb278890",0.000122762996267646,0.461653571812054,8.8155522003346e-21,NA,0.000959678113085344,NA,NA,NA,NA,NA
"Zm00001eb278920",NA,1.81004408634156e-15,0.00419678380224761,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb278950",0.000753369040162647,0.292014782505445,1.0162355307908e-07,NA,NA,NA,NA,0.00368715478949031,NA,NA
"Zm00001eb278960",1.31163856679987e-05,0.561583806729712,2.18285550400572e-07,NA,NA,NA,0.00211484244375439,NA,0.00452519573217211,NA
"Zm00001eb278980",8.57205160274633e-07,0.651249692369902,1.46810530901193e-07,NA,0.00020384235925901,0.00523982833310793,NA,NA,NA,NA
"Zm00001eb279030",6.35375735019358e-16,0.739618233260168,0.000367774564608917,NA,0.00501329908814221,NA,0.000680943008781258,NA,NA,0.00240892374407298
"Zm00001eb279060",8.33780697037129e-05,0.488219221088587,4.45758090671967e-16,NA,0.000673528569091726,NA,NA,NA,NA,NA
"Zm00001eb279070",1.86990232469581e-09,0.685831209288486,2.47688915277838e-15,NA,NA,NA,0.000672619857732932,NA,0.00367704982190878,NA
"Zm00001eb279110",NA,6.0334802878052e-16,0.00419678380224768,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb279120",9.73298209110861e-05,0.492557862060758,6.93846280581671e-16,NA,NA,NA,0.000746438014029717,0.0281876614319189,NA,NA
"Zm00001eb279170",6.74041501862396e-05,0.561572835104319,4.2190731445424e-13,0.0146477801684596,NA,NA,0.0148038581788724,NA,0.0266609092678015,NA
"Zm00001eb279260",0.00132123997367096,0.35468263121631,9.06190157800546e-18,NA,NA,NA,0.00427108069884388,NA,NA,NA
"Zm00001eb279270",1.74762019467351e-06,0.654582040020419,5.62024239050743e-06,NA,0.00180367651462741,NA,0.00884180324174764,NA,NA,NA
"Zm00001eb279280",NA,0,1.24062413358874e-09,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb279340",6.19308441707824e-05,0.551767907190613,6.88676263030674e-19,NA,NA,NA,0.0128610870796844,NA,0.037764645982636,NA
"Zm00001eb279360",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb279450",0.00130079781887097,0.459796370166526,6.64049110570747e-11,NA,NA,0.00523393206958686,NA,0.0195045131902426,NA,0.0436650337037112
"Zm00001eb279490",6.84426840944298e-09,0.681367670724878,0.000712703427112609,NA,0.00303375717981927,NA,0.0288929956157137,NA,NA,NA
"Zm00001eb279560",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb279580",3.16954897037158e-07,0.623890467444001,1.46112631210823e-14,0.000108948732899522,NA,NA,NA,NA,0.0307017664256879,NA
"Zm00001eb279640",6.93154015588302e-08,0.577916667880185,NA,NA,NA,NA,NA,0.00758889726265138,NA,0.0059109141125939
"Zm00001eb279660",1.06872598014348e-06,0.56745086900275,1.06123838925983e-15,NA,NA,NA,0.00245041398578678,NA,0.00970909054712672,NA
"Zm00001eb279690",1.66606493981482e-09,0.651812423492853,6.73205334810935e-06,NA,1.69427944665271e-05,NA,NA,0.00596880106255384,NA,NA
"Zm00001eb279700",NA,0,0.00325563196441214,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb279710",3.04868443779076e-17,0.818472419045189,6.55343901859605e-05,NA,3.29918298753894e-07,0.00283211283647474,NA,NA,NA,NA
"Zm00001eb279770",4.63898179397531e-09,0.702354241565281,2.5007325918112e-09,NA,0.00103780756404563,NA,0.0088934570698205,NA,NA,NA
"Zm00001eb279790",1.67122434435715e-05,0.535963997281918,6.32343364205406e-26,NA,NA,NA,0.000380605749779811,NA,NA,NA
"Zm00001eb279810",1.68948120787528e-08,0.668729775780605,9.17657784013489e-05,NA,0.000357397925819102,NA,NA,NA,0.0146155466945202,NA
"Zm00001eb279820",5.64368410208733e-07,0.675261500818824,1.41683897947324e-19,NA,NA,NA,0.0265422929097337,0.00170657989975889,NA,0.00766579059630409
"Zm00001eb279860",0.00605709370916436,0.329823122985372,NA,NA,NA,NA,0.00983270389715637,NA,NA,NA
"Zm00001eb279980",1.02758575663894e-05,0.640967240911313,3.9463178138713e-11,NA,NA,0.0330063508389717,0.00547193918535601,NA,0.0197692827921734,NA
